Date,Open,High,Low,Close,Volume
2019-09-17,73.52,74.43,73.04,74.13,482570
2019-09-18,73.83,74.98,73.64,74.85,972940
2019-09-19,74.73,74.98,74.13,74.79,725700
2019-09-20,74.85,74.85,73.89,73.89,1623350
2019-09-23,74.43,75.7,74.25,75.34,1560140
2019-09-24,75.34,77.21,75.22,76.79,1340450
2019-09-25,76.43,76.79,75.94,76.49,617630
2019-09-26,76.91,78.73,76.55,78.67,1613560
2019-09-27,78.67,79.33,78.3,78.73,1183530
2019-09-30,78.73,79.09,78.3,78.48,885490
2019-10-01,78.36,78.48,77.27,77.46,1207380
2019-10-02,77.15,77.34,76.37,76.85,2070220
2019-10-03,76.25,78.06,75.94,78.06,825310
2019-10-04,78.12,79.21,77.76,77.82,641540
2019-10-07,77.7,78.67,77.58,78.12,833680
2019-10-08,77.82,78.24,77.82,78.06,537440
2019-10-09,77.94,77.94,76.73,76.85,663150
2019-10-10,76.67,77.76,76.67,76.85,442150
2019-10-11,76.85,77.46,76.79,77.46,631310
2019-10-14,78.06,78.06,77.4,77.82,586040
2019-10-15,77.76,78.36,77.27,77.64,1165130
2019-10-16,77.64,79.21,77.64,78.91,1321580
2019-10-17,78.91,80.12,78.79,79.27,1409580
2019-10-18,79.57,80.48,79.57,80.18,1116920
2019-10-21,80.18,81.99,79.82,80.84,2006630
2019-10-22,81.09,81.33,80.06,80.18,1398920
2019-10-23,80.18,80.3,79.39,80.06,847820
2019-10-24,80.0,80.72,80.0,80.24,520890
2019-10-25,80.24,81.39,80.18,81.39,816560
2019-10-28,81.39,81.93,80.84,80.97,558360
2019-10-29,80.91,81.63,80.84,81.15,520280
2019-10-30,81.33,81.57,79.27,79.88,1301690
2019-10-31,79.88,79.88,77.94,78.67,2550480
2019-11-01,78.79,80.48,78.79,80.12,969370
2019-11-04,80.48,80.48,79.03,79.45,1407970
2019-11-05,79.45,79.45,78.18,78.18,1876790
2019-11-06,78.06,78.97,77.76,78.73,1184100
2019-11-07,78.36,78.55,77.88,78.12,866170
2019-11-08,78.12,78.85,78.0,78.18,1193130
2019-11-11,78.18,78.79,78.06,78.24,645500
2019-11-12,78.24,78.24,77.03,77.15,1934480
2019-11-13,77.15,77.15,75.88,75.94,1956940
2019-11-14,76.25,76.49,76.0,76.19,695470
2019-11-15,76.25,76.25,72.62,74.43,2384360
2019-11-18,74.43,74.67,72.86,73.1,1671470
2019-11-19,72.86,75.28,72.86,75.28,1078610
2019-11-20,75.34,75.52,74.61,75.04,1150700
2019-11-21,74.73,74.91,73.64,73.83,1395000
2019-11-22,74.07,74.55,73.4,73.52,719680
2019-11-25,73.95,74.61,72.98,74.37,680740
2019-11-26,74.37,75.04,74.25,74.43,971390
2019-11-27,74.85,74.85,73.89,73.89,366920
2019-11-28,73.89,74.01,72.86,73.89,1107720
2019-11-29,73.83,74.07,73.34,73.52,549840
2019-12-02,73.52,73.52,71.59,71.59,1489150
2019-12-03,71.28,71.28,70.26,70.44,1422610
2019-12-04,70.44,71.89,70.44,71.89,693700
2019-12-05,72.43,72.43,71.28,71.28,694150
2019-12-06,71.34,71.34,70.38,70.38,937120
2019-12-09,70.38,71.53,70.38,71.47,766050
2019-12-10,71.47,71.83,71.1,71.53,850090
2019-12-11,71.22,71.77,70.98,71.77,793940
2019-12-12,72.01,72.31,71.95,72.13,701380
2019-12-13,72.19,72.55,71.4,71.4,564680
2019-12-16,71.71,71.89,71.22,71.83,751280
2019-12-17,71.89,71.89,70.86,70.86,829630
2019-12-18,71.04,72.01,70.98,71.77,1400340
2019-12-19,71.77,72.62,71.77,72.43,1582510
2019-12-20,72.62,72.8,72.31,72.62,1822570
2019-12-23,72.62,72.62,71.4,71.4,786100
2019-12-24,71.4,71.89,71.4,71.77,577000
2019-12-25,72.31,72.31,71.22,71.4,541190
2019-12-26,71.9,72.02,71.41,71.41,345150
2019-12-27,71.41,72.32,70.8,72.14,383460
2019-12-30,71.9,72.02,71.1,71.1,672140
2019-12-31,72.63,72.63,71.04,71.1,387640
2020-01-02,71.41,72.14,71.1,71.96,352700
2020-01-03,72.14,72.63,72.14,72.2,625390
2020-01-06,72.14,72.14,71.28,71.65,495910
2020-01-07,71.71,72.51,71.71,72.32,459520
2020-01-08,72.32,72.51,71.71,72.51,837710
2020-01-09,72.63,72.93,72.26,72.38,624130
2020-01-10,72.38,72.75,72.26,72.57,596280
2020-01-13,72.63,72.63,71.65,71.65,412880
2020-01-14,71.65,72.08,71.47,71.9,335180
2020-01-15,71.9,71.96,71.53,71.9,681740
2020-01-16,71.9,72.32,71.53,72.14,545090
2020-01-17,72.14,72.38,71.9,72.38,375030
2020-01-20,72.63,72.75,72.26,72.63,493600
2020-01-21,72.63,74.4,72.38,73.85,853940
2020-01-22,74.4,74.4,73.85,74.03,794440
2020-01-30,72.63,73.12,70.92,71.16,1533720
2020-01-31,71.04,71.16,66.22,66.22,1915820
2020-02-03,61.95,67.44,61.64,66.1,2289150
2020-02-04,67.07,67.13,63.53,64.08,1869040
2020-02-05,64.94,65.73,63.05,65.06,1545750
2020-02-06,64.69,66.28,64.63,65.61,2137020
2020-02-07,65.73,67.44,65.67,67.26,1523380
2020-02-10,66.52,66.77,65.49,66.52,910510
2020-02-11,66.52,66.52,65.3,65.43,885960
2020-02-12,65.91,65.91,65.43,65.43,838170
2020-02-13,65.43,65.61,65.06,65.24,713560
2020-02-14,65.43,65.55,65.06,65.06,708080
2020-02-17,65.18,65.67,65.18,65.61,623350
2020-02-18,65.79,65.79,64.27,64.39,1078500
2020-02-19,64.08,65.12,64.08,64.94,747510
2020-02-20,65.3,65.61,64.88,64.94,624620
2020-02-21,65.61,66.77,65.61,66.22,1484500
2020-02-24,65.3,65.79,64.69,64.94,954600
2020-02-25,64.88,66.22,64.69,65.91,1200220
2020-02-26,65.12,65.12,64.08,64.08,1346630
2020-02-27,64.08,65.55,63.35,65.55,863890
2020-02-28,64.27,64.75,62.86,63.78,1437350
2020-03-02,63.78,64.39,63.35,63.78,909240
2020-03-03,64.39,64.82,63.84,64.27,741380
2020-03-04,64.27,64.69,63.78,63.96,612800
2020-03-05,64.08,64.63,63.78,63.78,438020
2020-03-06,63.78,63.96,63.23,63.59,664920
2020-03-09,61.03,62.56,59.2,59.2,2356790
2020-03-10,58.59,62.13,58.59,62.07,1761300
2020-03-11,62.25,64.08,60.54,62.01,2292410
2020-03-12,59.32,61.95,59.2,61.58,2431600
2020-03-13,58.1,61.4,58.1,60.48,2159130
2020-03-16,60.48,60.54,58.9,59.2,1087080
2020-03-17,58.59,58.83,57.98,58.59,1788240
2020-03-18,58.71,59.69,57.98,57.98,1322150
2020-03-19,56.76,57.37,54.32,54.32,2774560
2020-03-20,54.32,55.72,54.32,54.93,2316660
2020-03-23,54.38,54.38,51.08,51.08,2187710
2020-03-24,51.08,53.89,51.08,52.55,1739530
2020-03-25,55.29,56.21,54.99,56.15,2993020
2020-03-26,56.33,57.98,54.2,57.37,2556450
2020-03-27,57.37,58.16,56.15,57.43,2755950
2020-03-30,54.93,56.45,54.32,55.66,1559900
2020-03-31,56.33,57.0,54.93,55.54,1293290
2020-04-01,55.54,57.37,55.54,57.37,1155730
2020-04-03,57.67,58.29,57.37,57.98,1934430
2020-04-06,58.9,58.96,57.98,58.71,1840550
2020-04-07,58.9,60.42,58.47,60.12,2273090
2020-04-08,59.81,60.42,58.9,60.42,904920
