Date,Open,High,Low,Close,Volume
2009-01-02,2.57085445537539,2.7253215904352266,2.5493012548526233,2.716639518737793,746015200
2009-01-05,2.7890850831291867,2.8791906232657882,2.7753142654625136,2.831293821334839,1181608400
2009-01-06,2.8723036539085944,2.9088245020354337,2.7657335209089315,2.784592866897583,1289310400
2009-01-07,2.7483718206438414,2.7690265383396215,2.7019712479402953,2.7244229316711426,753048800
2009-01-08,2.707061178177618,2.78848561390028,2.6953858932737527,2.7750141620635986,673500800
2009-01-09,2.7902807928766675,2.7953695310367594,2.6983789490928753,2.711550235748291,546845600
2009-01-12,2.7079593178872514,2.7238254617984268,2.6208476050658196,2.654076099395752,617716400
2009-01-13,2.6415019994796585,2.6864047622825167,2.5849241546383364,2.625635862350464,798397600
2009-01-14,2.5816314577186357,2.6118659352856626,2.536129361348073,2.5543901920318604,1021664000
2009-01-15,2.4118970830227844,2.518168068945754,2.396330906271732,2.4960155487060547,1831634000
2009-01-16,2.5235568674687894,2.52595155713828,2.406809201302123,2.4645841121673584,1047625600
2009-01-20,2.4526106517152146,2.454706180879911,2.340951681137085,2.340951681137085,919914800
2009-01-21,2.376573483425202,2.4810483208163134,2.3741787941967005,2.479551315307617,1089270000
2009-01-22,2.635515199760476,2.6941887813789283,2.5690584287111142,2.645094156265259,1409528400
2009-01-23,2.5989935420909145,2.6902968869026664,2.5894147854266696,2.645094156265259,763770000
2009-01-26,2.6600621427512934,2.72322654877125,2.6432981174667205,2.6834123134613037,692238400
2009-01-27,2.6998750764863857,2.740587778352728,2.686404429172324,2.7160403728485107,618038400
2009-01-28,2.757651991952082,2.843866011867354,2.7390919988002347,2.819917917251587,861406000
2009-01-29,2.7866887633516475,2.824108301767538,2.7720204689612093,2.7839949131011963,592729200
2009-01-30,2.772019761312597,2.8025533870317205,2.6944870538636447,2.6980795860290527,651478800
2009-02-02,2.667246349250566,2.7540586668968494,2.661259127475915,2.7393903732299805,558247200
2009-02-03,2.751663816197341,2.7953697332198204,2.7025701992565883,2.783395290374756,599309200
