Date,Open,High,Low,Close,Volume,sentiment
2023-04-07,62.41,62.66,62.33,62.66,795228,0.037525
2023-04-10,62.66,62.66,62.41,62.41,833066,-0.3468685
2023-04-11,62.33,62.5,62.16,62.41,783565,-0.229546
2023-04-12,62.41,62.41,62.08,62.33,979996,0.15018399999999998
2023-04-13,62.33,62.41,61.66,61.66,891570,-0.8891465000000001
2023-04-14,61.74,61.83,61.07,61.07,1294816,-0.26766799999999996
2023-04-17,61.07,61.15,60.15,60.15,1366872,-0.014968
2023-04-18,60.23,61.24,60.23,61.24,932467,0.5421923333333333
2023-04-19,61.32,61.32,60.4,60.4,817480,-0.082374
2023-04-20,60.48,60.9,60.23,60.32,822994,0.0
2023-04-21,60.4,60.4,59.39,59.48,1109508,-0.3979905
2023-04-24,59.56,59.64,58.89,59.14,1135168,-0.043899749999999994
2023-04-25,59.14,59.9,58.55,58.64,1371733,0.045892
2023-04-26,58.72,59.56,58.72,59.56,942125,0.741032
2023-04-27,59.56,59.56,58.3,58.3,1370570,0.033882333333333334
2023-04-28,58.55,58.89,58.47,58.72,1117094,0.0
2023-05-04,58.72,58.72,57.38,57.55,2659616,-0.4656255
2023-05-05,57.55,58.05,57.55,57.72,712871,-0.1364002
2023-05-08,57.88,59.06,57.88,59.06,1228760,0.14270225
2023-05-09,59.39,59.56,59.14,59.31,872498,0.010868666666666667
2023-05-10,59.39,59.64,59.14,59.14,952494,0.0
2023-05-11,59.14,59.48,58.72,58.72,447884,0.0
2023-05-12,59.06,59.06,58.3,58.39,1214899,0.9306635000000001
2023-05-15,58.64,58.64,57.88,57.88,1539719,0.472269
2023-05-16,57.88,58.47,57.88,58.47,1381060,0.048497
2023-05-17,58.47,58.47,57.72,57.88,1869705,0.030931999999999998
2023-05-18,57.88,58.72,57.46,58.05,2498777,-0.17299
2023-05-19,58.22,58.3,57.55,57.55,1204484,-0.122711
2023-05-22,57.63,57.88,57.21,57.21,1699621,-0.11769999999999999
2023-05-23,57.04,57.38,56.21,56.21,2940962,-0.0888755
2023-05-24,56.29,56.54,55.45,55.62,2354186,-0.41274575
2023-05-25,55.53,56.62,55.37,56.29,1306722,0.0
2023-05-26,56.54,57.04,56.29,56.29,906227,-0.4563455
2023-05-29,56.46,56.79,56.29,56.29,1044750,0.001400666666666667
2023-05-30,56.29,56.54,55.79,55.79,1772267,0.02626385714285714
2023-05-31,56.04,56.04,55.45,55.45,1468744,-0.35808300000000004
2023-06-01,55.45,55.79,55.37,55.45,1217050,-0.10957140000000001
2023-06-02,55.53,55.62,54.95,55.28,2972493,0.569006
2023-06-05,55.79,56.37,55.53,55.79,3326155,0.175665
2023-06-06,56.12,56.12,55.37,55.7,3425841,0.009872
2023-06-07,55.79,55.95,55.37,55.53,3720457,0.0629975
2023-06-08,55.79,55.79,54.95,54.95,5040797,-0.0198975
2023-06-09,55.03,55.79,54.95,55.2,2081714,0.3489786666666666
2023-06-12,55.37,57.04,55.37,56.96,5452337,0.26649649999999997
2023-06-13,57.13,57.3,56.62,56.71,4946444,0.4628704
2023-06-14,56.79,57.21,56.29,56.29,4911944,0.29625633333333334
2023-06-15,56.46,56.54,55.53,55.62,4689964,0.2903496666666666
2023-06-16,55.79,55.87,55.37,55.45,5994312,0.2516005
2023-06-19,55.62,55.87,55.03,55.2,3284579,-0.34405600000000003
2023-06-20,55.28,55.28,54.95,54.95,2964627,-0.24850033333333335
2023-06-21,55.03,55.62,54.95,55.62,3492784,0.4463832
2023-06-22,55.79,56.46,55.62,56.12,5613113,0.24519533333333332
2023-06-23,56.21,58.3,56.21,57.97,11963164,0.36067799999999994
2023-06-26,58.13,59.31,57.3,59.23,10742723,0.4360767142857143
2023-06-27,59.39,59.39,58.39,59.14,5982210,-0.052482333333333325
2023-06-28,59.14,59.48,58.47,59.23,6157222,-0.16063624999999998
2023-06-29,59.23,60.74,58.81,60.32,7702292,-0.3080109999999999
2023-06-30,60.32,60.4,59.39,59.56,3646759,0.2081254
2023-07-03,59.64,59.9,58.97,59.31,3187816,-0.015300500000000022
2023-07-04,59.14,59.73,58.81,59.23,4783357,-0.068618
2023-07-05,59.39,59.39,58.39,58.55,6661035,0.3468616
2023-07-06,58.64,59.31,58.55,59.14,7632376,-0.390567375
2023-07-07,59.31,59.73,59.06,59.48,5782449,-0.07925674999999999
2023-07-10,59.9,60.99,59.73,60.48,6174583,0.51409325
2023-07-11,60.48,61.57,60.15,61.07,5705271,-0.2946873333333333
2023-07-12,61.15,61.66,60.9,61.66,4197529,-0.047269
2023-07-13,61.57,61.91,61.15,61.32,3785836,0.408283
2023-07-14,61.41,61.57,60.48,61.49,5211888,0.11162263636363635
2023-07-17,61.24,61.74,60.57,60.65,3924388,0.310148
2023-07-18,60.82,60.9,60.57,60.74,2931448,0.23597716666666668
2023-07-19,60.82,61.24,60.74,60.9,2946641,0.20417875
2023-07-20,60.9,61.07,60.65,60.9,2601742,0.021071999999999997
2023-07-21,60.9,61.66,60.82,61.66,3343300,0.38706500000000005
2023-07-24,61.66,62.08,61.49,61.74,2537340,0.0
2023-07-25,61.74,62.66,61.32,62.5,4249028,0.14354533333333333
2023-07-26,62.41,63.08,62.33,62.92,3191917,0.03747250000000002
2023-07-27,62.92,63.59,62.75,63.5,4180261,-0.0014982499999999926
2023-07-28,63.59,65.18,63.42,64.93,5476424,0.3690063846153846
2023-07-31,64.85,65.77,64.76,65.43,3366889,0.211086
2023-08-01,65.43,65.43,63.76,63.76,5735402,0.27373125
2023-08-02,63.76,64.17,63.17,63.84,2680830,0.21861150000000004
2023-08-03,64.23,64.23,62.93,62.93,2921459,0.772683
2023-08-04,62.84,63.28,62.41,63.28,3167057,0.580628
2023-08-07,63.19,64.92,62.67,64.92,4320043,0.711534
2023-08-08,64.75,64.92,64.06,64.58,3433019,0.20901899999999998
2023-08-09,64.58,64.58,63.1,63.36,3707004,-0.4833183333333333
2023-08-10,63.36,64.14,63.19,63.36,2734314,-0.07086433333333335
2023-08-11,63.36,63.71,62.76,63.71,2182946,0.012513999999999989
2023-08-14,63.62,63.71,62.84,63.62,3068103,-0.018565
2023-08-15,63.19,63.62,63.02,63.1,2221214,-0.27445766666666666
2023-08-16,63.1,63.71,62.84,63.36,2085184,0.0
2023-08-17,63.36,64.58,63.19,63.8,4583142,-0.309422
2023-08-18,63.71,64.84,62.5,63.54,7109124,-0.5015015
2023-08-21,63.02,63.97,63.02,63.19,3057188,-0.2897996666666666
2023-08-22,63.45,63.45,61.63,63.02,3077286,-0.4872515
2023-08-23,62.76,63.8,62.06,63.71,3074249,-0.2803027777777778
2023-08-24,63.71,64.92,63.28,64.75,4422381,0.41030300000000003
2023-08-25,65.27,65.27,64.4,64.92,2753310,0.3165732
2023-08-28,65.01,67.7,65.01,67.52,5471972,0.324673
2023-08-29,67.18,67.26,66.05,67.09,4202862,0.08783000000000002
2023-08-30,66.74,68.04,66.31,67.44,2662115,-0.19656900000000002
2023-08-31,67.18,68.39,66.83,67.44,3838621,0.53605925
2023-09-05,68.04,69.78,67.7,69.43,6845824,0.6132683
2023-09-06,69.43,69.43,68.91,69.34,2283065,0.23452975
2023-09-07,69.26,69.34,68.13,68.91,3529590,-0.08859885714285713
2023-09-08,68.65,69.43,68.56,69.34,2776520,0.36747450000000004
2023-09-11,69.34,70.3,67.26,68.91,4237647,-0.5365785000000001
2023-09-12,68.48,69.95,67.87,69.6,2670725,0.36895133333333335
2023-09-13,69.0,69.6,68.22,68.56,2508754,0.0053162500000000085
2023-09-14,68.04,69.34,67.96,68.82,2484286,-0.220789
2023-09-15,68.82,70.38,68.48,68.91,5618032,0.0920612
2023-09-18,68.56,69.17,68.22,68.39,1323228,0.07974
2023-09-19,68.04,68.39,67.09,68.39,2573801,-0.5425002
2023-09-20,67.96,68.3,67.61,67.87,1843700,0.431294
2023-09-21,67.7,67.87,67.0,67.61,2539608,0.18878500000000004
2023-09-22,66.83,67.87,65.7,67.18,4246836,0.0298796
2023-09-25,66.92,68.04,66.48,67.26,2757237,-0.72322175
2023-09-26,67.26,67.61,65.88,65.96,2535904,-0.94681
2023-09-27,66.14,66.4,64.84,66.4,2274868,0.3786135
2023-09-28,65.96,66.22,64.84,64.84,1890909,-0.50643975
2023-09-29,65.01,66.22,64.32,64.32,1404507,0.6195763333333333
2023-10-02,64.32,65.53,64.32,65.53,1160811,0.24392057142857143
2023-10-03,64.66,65.1,64.06,64.14,1995033,0.440773
2023-10-04,63.8,64.66,63.62,64.49,1078838,-0.15687959999999998
2023-10-05,64.23,64.49,63.02,63.02,2574586,-0.19809919999999998
2023-10-06,63.02,64.32,62.93,64.32,1228077,0.129645
2023-10-09,64.14,64.23,63.8,63.88,832217,0.18018433333333336
2023-10-10,64.4,65.01,64.14,64.49,1025137,-0.7731555
2023-10-11,64.66,64.84,64.14,64.49,1135163,-0.1327
2023-10-12,64.58,65.79,64.58,65.44,2536450,-0.09970140000000001
2023-10-13,65.36,66.14,65.01,65.7,1488140,-0.22588149999999999
2023-10-16,65.1,65.7,64.75,65.18,1345442,0.24184333333333333
2023-10-17,65.27,65.96,64.84,64.84,1423057,0.0
2023-10-18,64.84,64.84,62.76,64.06,2574510,-0.07808849999999999
2023-10-19,63.62,63.62,61.46,61.89,3908340,-0.001792428571428564
2023-10-20,61.8,62.84,60.85,62.67,2373599,-0.047680799999999995
2023-10-23,62.15,62.41,60.76,60.85,2727972,-0.16995485714285713
2023-10-24,60.85,61.37,60.76,60.94,1100884,-0.16060949999999996
2023-10-25,60.94,61.37,59.81,59.81,2427114,-0.6070266666666667
2023-10-26,59.38,59.46,57.12,58.08,5207092,-0.191965
2023-10-27,58.34,58.94,57.73,58.94,1812684,-0.975046
2023-10-30,58.86,58.94,58.16,58.6,1048393,0.0
2023-10-31,58.86,60.24,58.6,58.94,2185475,-0.1540744
2023-11-01,59.81,61.11,58.86,61.02,2338586,0.879849
2023-11-02,61.11,61.46,60.5,61.46,2391399,-0.05805933333333335
2023-11-03,61.46,61.46,60.5,60.68,1694064,0.20580185714285712
2023-11-06,60.85,61.98,60.76,61.54,1138171,-0.2322445
2023-11-07,61.11,61.37,60.5,61.37,1475825,-0.37769566666666665
2023-11-08,61.37,61.98,60.5,61.89,2340935,0.0
2023-11-09,62.06,62.5,61.28,61.28,3421983,0.144302
2023-11-10,61.37,61.37,60.33,60.33,2835087,-0.20370166666666667
2023-11-13,60.42,60.68,59.46,59.55,1733685,-0.942405
2023-11-14,59.81,60.16,59.12,59.72,3000746,0.40665100000000004
2023-11-15,60.68,62.24,60.68,61.28,3952659,0.2831147
2023-11-16,61.2,61.8,60.59,60.94,2339920,-0.213199
2023-11-17,61.54,61.63,59.98,60.68,2337926,-0.04884833333333333
2023-11-20,59.98,60.59,59.81,60.07,1771341,-0.1424288333333333
2023-11-21,60.16,60.5,59.72,60.24,2961268,0.679082
2023-11-22,60.24,60.85,59.81,60.16,1303748,-0.3235766666666667
2023-11-23,60.5,60.59,59.55,59.55,1624542,0.486997
2023-11-24,59.46,59.72,58.6,59.2,3131505,-0.19154966666666665
2023-11-27,59.2,59.29,58.86,59.03,1335046,0.0306745
2023-11-28,59.03,59.38,58.51,59.38,1777650,-0.06533700000000002
2023-11-29,59.38,59.64,59.12,59.29,1263921,0.008220000000000005
2023-11-30,59.29,59.55,58.42,58.42,2583323,-0.114185
2023-12-01,58.94,59.38,58.68,59.29,1393194,0.008017769230769228
2023-12-04,59.38,60.24,59.29,59.64,3008642,0.09053833333333333
2023-12-05,59.64,59.81,58.94,59.03,2304277,-0.253417
2023-12-06,59.03,59.46,59.03,59.38,1607662,0.2851723333333333
2023-12-07,59.64,59.64,58.51,59.29,3877491,0.0
2023-12-08,59.29,60.07,58.94,59.81,3730770,0.3115354285714286
2023-12-11,61.11,61.11,60.59,60.68,4737231,-0.15101445454545456
2023-12-12,60.68,60.76,59.81,60.16,2791599,-0.03025549999999999
2023-12-13,60.33,60.42,59.03,59.12,4516351,-0.009807124999999986
2023-12-14,59.29,59.72,59.12,59.29,1463160,0.1562694285714286
2023-12-15,59.38,59.46,59.03,59.03,3741675,0.031113
2023-12-18,59.03,59.12,58.08,58.08,3518371,0.0
2023-12-19,58.16,58.42,57.47,58.08,3066185,-0.014706375000000008
2023-12-20,58.08,59.12,58.08,59.03,2605917,0.332017
2023-12-21,58.86,59.2,58.77,58.77,2587654,-0.38086533333333333
2023-12-22,58.77,59.03,58.51,58.6,2147607,-0.3732665
2023-12-25,58.6,59.55,58.6,58.86,2675110,0.10699449999999999
2023-12-26,59.2,59.38,58.94,58.94,1977559,-0.579368
2023-12-27,59.38,59.56,58.94,58.94,1628408,0.1904232
2023-12-28,58.94,59.82,58.94,59.82,2410778,0.6725754
2023-12-29,59.99,59.99,59.03,59.03,1956751,0.30307614285714285
2024-01-02,59.56,59.82,59.29,59.64,2144983,0.2536408
2024-01-03,59.73,60.25,59.38,60.25,1891530,0.19146449999999998
2024-01-04,60.34,60.69,60.25,60.25,3403997,0.404232
2024-01-05,60.52,60.52,59.82,60.08,1477880,0.935859
2024-01-08,60.25,60.34,59.56,59.56,2399171,0.23118033333333332
2024-01-09,59.56,59.82,59.38,59.47,2461700,0.02961
2024-01-10,59.47,59.47,58.86,58.94,3010809,0.0
2024-01-11,58.94,59.82,58.94,59.29,2085776,-0.0949055
2024-01-12,59.03,59.29,58.51,58.68,3286730,0.2835038
2024-01-15,58.68,58.94,58.51,58.51,2228627,0.045240499999999996
2024-01-16,58.51,58.86,58.25,58.86,2074925,-0.45840050000000004
2024-01-17,58.94,59.29,58.51,58.6,1829118,-0.817653
2024-01-18,58.77,59.21,58.77,58.86,1230002,-0.24356250000000002
2024-01-19,58.86,59.91,58.86,59.38,2621840,0.0
2024-01-22,59.38,59.99,59.38,59.64,1961559,0.261364
2024-01-23,59.64,59.64,59.03,59.12,2113751,-0.02177966666666667
2024-01-24,59.21,59.38,58.68,58.77,2085392,0.09625633333333333
2024-01-25,58.86,58.94,58.42,58.42,2662473,-0.35890575
2024-01-26,58.51,58.94,58.51,58.51,1677432,0.37072
2024-01-29,58.6,58.77,58.42,58.51,1734356,-0.04876275000000002
2024-01-30,58.77,58.77,58.42,58.42,1791324,-0.44241225
2024-01-31,58.68,59.56,58.42,58.51,4021787,0.09839200000000002
2024-02-01,58.68,59.21,58.68,58.94,2500699,0.2671536
2024-02-02,58.94,59.12,58.51,58.86,2613144,-0.04044199999999999
2024-02-05,58.86,59.56,58.68,59.38,3568444,0.132098
2024-02-06,59.47,59.56,59.03,59.03,2394933,0.0
2024-02-07,59.03,59.29,58.68,59.03,2737292,0.785106
2024-02-15,59.03,59.38,58.68,59.03,3880447,0.29587525
2024-02-16,59.21,61.39,58.94,61.13,11120422,0.21215070000000003
2024-02-19,61.91,63.4,61.74,62.79,6660129,0.5570838333333333
2024-02-20,62.61,63.22,62.26,62.44,4390643,0.0
2024-02-21,62.44,62.79,62.0,62.26,3593123,0.135493
2024-02-22,62.26,63.49,62.09,62.53,4652126,-0.4915115
2024-02-23,62.7,63.49,62.0,62.0,6146121,0.10106933333333334
2024-02-26,62.0,62.61,61.74,62.0,3050150,0.6284145
2024-02-27,62.18,63.22,62.09,62.87,5285311,0.33916066666666667
2024-02-28,63.22,63.4,62.44,63.05,3422219,0.0
2024-02-29,63.4,64.01,62.53,62.87,6543917,0.020825375000000007
2024-03-01,62.96,62.96,62.18,62.44,4399953,0.48390181818181816
2024-03-04,62.7,63.49,62.53,62.87,5018814,-0.188777
2024-03-05,62.87,63.75,62.61,63.75,5443242,0.491237
2024-03-06,64.01,64.18,62.7,62.7,4837251,0.34131833333333333
2024-03-07,62.61,62.96,62.26,62.87,5070038,-0.26291624999999996
2024-03-08,62.96,63.66,61.13,61.13,7364624,0.10085609090909092
2024-03-11,61.56,62.26,61.13,61.39,4214115,0.07673633333333334
2024-03-12,61.48,61.65,61.13,61.13,3847561,0.21152066666666666
2024-03-13,61.22,61.91,61.13,61.83,5648587,0.14583042857142856
2024-03-14,62.0,62.26,61.39,61.56,5449322,0.029592
2024-03-15,62.01,62.01,60.77,60.86,4857330,0.12232033333333334
2024-03-18,60.86,61.12,59.8,60.06,6803665,-0.20428366666666667
2024-03-19,60.59,60.59,59.97,59.97,3166304,-0.098468
2024-03-20,59.97,60.68,59.71,60.15,3551272,0.004801750000000021
2024-03-21,60.33,60.59,60.06,60.51,4910550,0.32084066666666666
2024-03-22,60.68,60.77,59.97,59.97,6070254,0.6140642857142857
2024-03-25,60.06,60.33,59.36,59.53,5459681,0.0503525
2024-03-26,59.62,60.06,59.53,59.89,2507194,0.0
2024-03-27,60.15,60.15,59.71,59.89,2639932,0.984468
2024-03-28,59.89,60.51,59.8,59.89,4474441,0.0
2024-03-29,60.51,60.51,59.71,59.8,3487674,0.625555
2024-04-01,59.8,59.89,59.27,59.27,4996398,-0.2400605
2024-04-02,59.27,59.62,59.0,59.53,4325527,-0.2229255
2024-04-03,59.53,59.53,59.0,59.0,5054063,-0.003619
2024-04-04,59.0,60.51,59.0,60.33,7477825,0.10757466666666667
2024-04-05,60.33,60.33,59.89,60.06,4237214,-0.29141716666666667
2024-04-08,60.15,60.15,59.18,59.27,3671802,-0.316343
2024-04-09,59.36,59.53,59.09,59.27,2518780,0.09876433333333334
2024-04-10,59.36,59.53,59.09,59.09,2767420,0.45162625
2024-04-11,59.0,59.18,58.82,58.91,2950689,-0.25713566666666665
2024-04-12,59.09,59.36,58.91,59.0,2511089,0.1897605
2024-04-15,59.0,59.0,57.41,57.41,5766677,-0.4859345
2024-04-16,57.41,57.5,55.73,56.61,7137771,0.10655666666666667
2024-04-17,56.97,57.41,56.79,56.79,4593232,-0.160194
2024-04-19,56.79,56.97,55.99,56.79,4521513,-0.1749418
2024-04-22,57.23,57.76,56.61,56.61,2038048,0.079614
2024-04-23,56.79,56.88,55.91,56.17,2020719,0.0
2024-04-24,56.61,56.88,56.17,56.61,2403394,0.0
2024-04-25,56.61,57.32,56.52,57.23,1918445,0.31240233333333334
2024-04-26,57.23,58.21,57.06,57.5,2944790,0.498989
2024-05-02,57.85,57.94,57.41,57.85,2566088,0.15108
2024-05-03,58.03,58.38,57.94,58.03,1969178,0.32172466666666666
2024-05-06,58.21,58.74,57.94,58.21,2264163,0.0
2024-05-07,58.38,60.59,58.29,60.15,8490375,0.3093143333333333
2024-05-08,60.15,60.15,59.36,60.06,2967447,0.002320999999999962
2024-05-09,60.06,60.06,58.91,58.91,3001858,0.06385533333333333
2024-05-10,59.0,59.71,58.47,58.82,2422429,0.2587076666666667
2024-05-13,58.91,59.09,57.85,58.21,2737626,0.982704
2024-05-14,58.29,59.27,58.29,58.82,2435304,0.342998
2024-05-15,59.18,59.53,59.0,59.27,3237247,0.385703
2024-05-16,59.36,59.89,59.27,59.44,2914420,0.431141
2024-05-17,59.53,59.97,59.09,59.27,4173675,0.5381583333333334
2024-05-20,59.36,59.8,58.74,58.74,4925028,0.107131
2024-05-21,58.74,58.91,58.21,58.56,3803505,-0.4334475
2024-05-22,58.74,59.0,58.21,58.21,3621204,-0.08393620000000002
2024-05-23,58.38,59.27,58.21,59.27,2993637,0.0
2024-05-24,59.0,59.18,58.12,58.38,4109865,-0.691311
2024-05-27,58.47,58.91,58.21,58.47,2339390,0.1813465
2024-05-28,58.65,59.53,58.47,59.09,5350287,0.4831135
2024-05-29,59.27,59.53,58.38,58.65,3362126,0.080809
2024-05-30,58.47,58.56,57.94,58.12,4416677,0.0
2024-05-31,58.29,58.29,57.76,57.85,4149784,0.126843
2024-06-03,58.21,58.91,58.12,58.47,3193327,0.09469066666666666
2024-06-04,58.47,58.91,58.38,58.38,2447656,-0.345291
2024-06-05,58.56,61.21,58.56,60.59,11876432,0.37294199999999994
2024-06-06,61.04,61.04,59.44,59.44,4893549,-0.030985666666666672
2024-06-07,59.8,60.68,59.71,59.97,4131178,0.0381725
2024-06-10,60.51,60.59,59.44,59.44,4569222,0.40908900000000004
2024-06-11,59.62,59.71,58.74,58.82,6181560,0.0
2024-06-12,58.82,59.53,58.65,59.27,3427814,-0.972692
2024-06-13,59.27,59.62,59.09,59.18,2807130,0.079575
2024-06-14,59.27,59.53,58.56,58.56,4127632,0.3860475
2024-06-17,58.65,58.91,58.38,58.38,3621867,-0.1463035
2024-06-18,58.82,58.82,58.29,58.29,2754686,0.0
2024-06-19,58.38,58.38,57.59,57.76,6160999,0.0
2024-06-20,57.85,59.09,57.67,58.38,4400155,0.373562
2024-06-21,58.82,59.36,58.38,58.38,3970969,0.104711
2024-06-24,58.47,58.91,57.76,57.94,3851919,-0.1022485
2024-06-25,58.21,58.56,57.94,57.94,2436399,0.104147
2024-06-26,58.21,58.21,57.59,57.67,2488180,0.875699
2024-06-27,57.67,58.03,57.59,57.76,2710114,-0.6021529999999999
2024-06-28,57.94,58.38,57.76,57.94,2735071,-0.4761035
2024-07-01,58.21,58.38,57.76,58.38,1911478,-0.30091
2024-07-02,58.38,58.65,58.21,58.56,2044987,-0.672904
2024-07-03,58.56,58.65,58.38,58.56,1334249,0.0
2024-07-04,58.65,59.18,58.65,58.74,2691198,-0.696569
2024-07-05,58.74,59.71,58.74,59.44,4183952,0.0
2024-07-08,59.53,59.89,59.27,59.8,4946406,-0.08907233333333332
2024-07-09,59.8,59.97,59.44,59.71,5048980,0.2046505
2024-07-10,59.71,59.97,59.09,59.09,3884733,-0.018501
2024-07-11,59.18,59.27,58.65,58.65,3789635,-0.07135
2024-07-12,58.74,58.91,58.47,58.65,2081812,0.596141
2024-07-15,58.65,59.18,58.56,58.56,2157757,-0.107698
2024-07-16,58.74,59.0,58.47,58.47,2245463,0.0
2024-07-17,58.56,58.82,58.03,58.12,3468308,0.0
2024-07-18,58.38,58.38,57.94,58.29,2284658,-0.654562
2024-07-19,58.29,58.29,57.59,57.76,3396038,-0.179361
2024-07-22,57.76,58.38,57.67,57.85,2657788,-0.04663166666666666
2024-07-23,58.03,58.65,57.94,58.29,3780379,-0.27448550000000005
2024-07-24,58.21,58.47,58.03,58.03,3615591,0.300558
2024-07-25,58.03,58.12,57.76,58.03,1958885,0.0
2024-07-26,57.85,58.56,57.85,58.21,2976837,0.0
2024-07-29,58.56,59.8,58.29,59.44,5785374,-0.0367896
2024-07-30,59.53,60.51,59.18,59.89,6381582,-0.145133
2024-07-31,60.59,63.69,60.59,63.34,21167413,0.28621199999999997
2024-08-01,63.51,63.6,62.01,62.19,8872145,0.0
2024-08-02,61.92,63.6,61.92,63.25,10298482,0.1727095
2024-08-05,62.81,62.98,60.59,61.39,12162219,-0.3707815
2024-08-06,62.19,64.84,61.92,64.31,13505235,0.4411133333333333
2024-08-07,64.75,65.28,64.04,65.28,10709270,0.00998899999999999
2024-08-08,65.37,65.81,63.87,64.31,5817168,0.048445
2024-08-09,64.4,64.93,64.13,64.84,4530433,-0.680893
2024-08-12,64.84,65.81,64.4,64.57,5808119,0.963687
2024-08-13,64.4,65.81,64.31,65.28,6740336,0.29922
2024-08-14,65.46,65.55,64.84,65.46,5459112,-0.2720416666666667
2024-08-15,65.46,65.99,65.19,65.28,4258433,-0.445292
2024-08-16,65.46,65.55,64.75,65.28,7396631,-0.3737245
2024-08-19,65.46,67.23,65.28,67.23,7924678,0.024441
2024-08-20,67.23,67.41,66.61,66.87,4181936,0.4914336666666667
2024-08-21,66.52,67.32,66.43,66.61,3994706,0.525995
2024-08-22,67.23,67.23,65.11,65.64,6031982,-0.31332099999999996
2024-08-23,66.26,66.87,65.81,66.26,3310515,-0.025391999999999998
