Date,Open,High,Low,Close,Volume,avg_polarity,max_polarity,min_polarity,sum_polarity,count_mentions,avg_intensity,avg_credibility,avg_relevance
2023-02-03,102.61454803766269,104.02009258546197,100.48722601275902,100.98107147216795,15982200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06,98.59733964518476,100.9335885950168,98.02752406520592,100.14533996582033,15337500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-07,101.46541317528052,101.94975966766756,98.5023693291435,100.1928253173828,16861700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-08,101.71233210472658,101.75032077384496,98.34091923344702,99.82244110107422,14329500,0.0,0.0,0.0,0.0,1.0,0.8892123699188232,0.8892123699188232,0.0
2023-02-09,103.04191017924856,104.28600834300572,102.32963891072842,103.00392150878906,16281300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10,100.47773593833097,101.27547627664124,97.6191519015231,98.4358901977539,18776000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-13,100.658178241614,101.00006904578623,98.91074279415449,99.51854705810548,18538600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,98.34092468750283,99.22414136809464,96.72643876562198,98.97721862792967,12978400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,97.23926990281146,98.23645254523048,96.86888943462102,97.89456176757812,18230200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,97.54317808559344,99.26212381401464,96.89738515932278,97.92305755615234,21747100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-17,95.9191999762597,96.00466905280685,94.25723364003736,94.97900390625,18121600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-21,91.64556872965444,92.7139756189898,89.9361148084787,90.31599426269533,27172700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-22,90.76709839022531,91.0662546392992,88.84871764313073,90.01209259033203,24484000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23,95.06446992201607,95.41585968734763,87.49539946373986,89.42328643798828,40482900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-24,85.53902333712512,87.06803277698593,83.60164478142076,84.5228500366211,36174500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27,86.27978731025628,86.65016777206314,84.42313188914906,84.7602767944336,25840000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-28,84.0100198095852,84.84574881090961,82.8798804278232,83.37372589111328,24597200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,88.24565945350163,88.24565945350163,85.21613726897253,85.42506408691406,35434900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-02,84.48486279261047,86.34531487191283,83.54466681074985,85.23512268066406,24829000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-03,85.57702341543863,85.90941524112226,83.95304571372851,85.1876449584961,25834300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-06,85.07842864371891,86.70715939267814,83.6016525778944,85.1116714477539,16983900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-07,85.01669402627509,85.5200384673986,83.76309690409134,84.26644134521484,14514700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08,82.99384927789875,83.35473078603985,82.10113361835192,82.57598114013672,14721500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-09,80.83803734160547,81.37936317722705,78.70596955490075,79.17607116699219,24327700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-10,78.48279527344144,80.2682192889832,78.18839213808242,78.78669738769531,18123100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13,78.83418046493289,79.54169857121443,77.84649683948464,78.7297134399414,17848300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14,78.69173143134579,79.68891411952329,78.02694780295955,79.63192749023438,20126100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15,77.44763375180572,78.38782981678479,76.11805924082229,77.4096450805664,21025300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16,77.36215311772662,78.33084606633605,76.60240147208555,78.08392333984375,22877500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17,79.77438328203164,79.92633796617024,76.56441665838426,77.56159210205078,23711100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20,76.11806123851825,77.78002760946582,75.48176728115621,76.92530059814453,19536500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-21,78.31185162233233,79.85795357240146,77.87499277623013,79.48947143554688,16529400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-22,80.57211817688818,81.09445331122019,79.30902936717216,79.44198608398438,21204700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23,83.26925987257574,83.93404349016599,80.97099965679459,82.16761016845703,26861400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-24,81.55031865059114,83.67763358856952,81.32238661589464,82.52850341796875,20332500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-27,82.7469294253931,83.782100826719,81.19892905876999,81.7877426147461,18258300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-28,90.55341667464644,94.50415134702595,87.42891925953032,93.44998931884766,118875200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-29,92.68074049728082,96.23260535615633,91.4366422460653,94.8935317993164,53695000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-30,96.24208758290224,99.76546240027096,95.44434726277198,98.1794662475586,57780700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-31,97.68563362339324,98.38840593306996,96.04456358778968,97.0398406982422,28382600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-03,95.81472822906709,96.63146651092022,92.69972977995174,93.44049072265624,26888100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04,93.9628262141092,96.36555342004158,92.36733831417342,95.65328216552734,26868400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-05,94.24772999810602,95.39686008140048,92.74721740114836,93.59244537353516,20117700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-06,93.57344779642258,98.0465104059058,93.32652506605682,97.57166290283205,26849200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-10,95.5583120761601,97.65713712523058,95.52981514028504,96.4320297241211,16308300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-11,97.3057508021541,97.38172814263704,94.20974301065486,94.7415771484375,19017700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-12,92.89915854825765,93.91533184212572,88.87245403977828,89.11936950683594,35516000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-13,91.05201028639463,92.3008615596312,90.31124932810609,91.33216857910156,24231700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-14,90.81932809399424,91.2846838498205,89.11937321472107,89.79366302490234,14098700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-17,91.8734898095528,92.3388455639144,90.68637109136073,91.56958770751952,15714100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-18,94.03880085298324,94.18125655989076,90.3929245048692,90.6863784790039,20672300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-19,89.84114937925604,90.05008344745494,88.27415111336241,88.7869873046875,18985200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-20,88.65402805092636,89.07189617540972,85.52003885409496,86.17532348632812,25533900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21,85.43456515252686,85.65299820036172,83.85807514971192,84.64631652832031,23097300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-24,83.95304641961098,84.02902376486276,81.71176545387307,82.51900482177734,22757100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-25,81.0279801674429,81.38886167264411,78.07632637306014,78.74871063232422,36441300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-26,80.76206399704634,80.93300938756362,78.59676054755943,78.65373992919922,24983000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-27,78.89115926251753,80.38218004524902,78.48279014390457,80.22073364257812,24506800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,79.94532576019964,80.80005271327903,79.65092262742701,80.42967224121094,18109300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,79.9168315881275,80.98998427450834,79.55689928837491,79.92633056640625,12909200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,78.9671432007081,79.09060094620388,76.59670231888308,77.42863464355469,20689500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03,77.21494977411412,77.87498748799948,76.44094605548972,77.38114929199219,17759400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04,78.24537160838284,78.94814388983684,77.68505502812035,78.34033966064453,23773800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05,78.58725732530044,79.18556253700547,77.90347580015329,79.03361511230469,17527600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-08,79.42298932591065,79.4894676853203,78.19788192056328,79.11908721923828,17392900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-09,76.49318133126144,78.50179145458489,76.11805499778085,78.08392333984375,13457400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-10,78.00794814603628,80.24922896664607,77.656558381199,78.7771987915039,16868100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-11,81.13244766227918,84.02902043627624,80.55313310747977,83.46869659423828,28104200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-12,82.34805129077166,82.34805129077166,80.49614896801577,81.04696655273438,19042800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-15,82.74691946449336,83.95303612426136,81.51516788058495,83.89604949951172,23691200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-16,82.72793131874067,84.87424402906413,82.68044367090961,84.29492950439453,18177900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-17,84.01002300393681,86.83061845335261,83.58266313094578,86.11834716796875,27670700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-18,86.24180122693798,86.42224559677533,80.7240755574275,81.45533752441406,60258600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19,79.63192136990077,80.91400812359196,79.28053887001658,79.75538635253906,21571800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-22,81.36036865443289,83.07932152601758,81.34137794255584,81.76873779296875,16951300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-23,79.92633189148178,80.70032836249206,78.5397708636942,78.7107162475586,19917800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-24,78.0316934691281,78.4448084910205,76.81133187050153,77.1247329711914,17045800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-25,76.53591645395014,76.64988246218941,74.19017589387389,74.81697082519531,21811600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-26,75.88063145599799,77.46282366350457,74.45608896525559,76.89680480957031,16399200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-30,76.08957134929084,76.64038898129944,74.23766162194296,74.71250915527344,21209600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-31,75.57672272024742,75.65744591817223,73.85777000515188,75.54823303222656,16206300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,75.35829598163129,79.77437913274191,75.35829598163129,78.8246841430664,23217600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02,80.80005779467051,81.70226520734961,79.90734211580185,80.03079986572266,17616100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05,79.76488030364335,80.31570513763144,79.05260906005117,80.15425872802734,8204000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06,79.29953325175366,82.68044516521314,79.17607550899851,82.33855438232422,18452000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07,81.40785836222076,82.57597918055613,80.80954586178743,80.989990234375,12886700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-08,80.8855268069845,82.5759828604603,80.8855268069845,81.80673217773438,11281000,0.0,0.0,0.0,0.0,1.0,0.9103609919548035,0.9103609919548035,0.0
2023-06-09,81.73074807653106,82.46961065880512,80.7858062038002,81.19892120361328,12903400,0.0,0.0,0.0,0.0,1.0,0.8905803561210632,0.8905803561210632,0.0
2023-06-12,81.68327296681692,82.89888146687132,81.32238421201451,81.54081726074219,11559000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13,83.53517082328695,84.73178854478826,82.86088824685305,83.1078109741211,16814100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-14,83.54467061851194,85.58651632518881,83.29774788883064,84.86474609375,21519300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15,86.85910213215726,88.10320023923988,86.04236386847926,87.56187438964844,26570500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16,89.27132554560734,89.54673795133675,86.91607887506458,87.46690368652344,25087700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20,85.31110533567418,85.66248785568607,82.92736880810018,83.50668334960938,23382900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-21,82.98435149081705,84.67481477895794,82.26258846416627,82.40503692626953,15159900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-22,82.41453778345578,82.9226281285287,81.02798383780409,82.51900482177734,10272700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-23,81.49332211108639,81.61488874638368,80.12576629716814,80.6480941772461,14907100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-26,81.02797734490136,82.34805281907758,80.9235103149509,81.1704330444336,10808700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27,82.45252221330055,83.2075280231935,82.35280104708919,82.7469253540039,13994500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-28,81.4363435500542,81.4363435500542,80.13525883477523,80.3346939086914,14113800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-29,79.195068326886,79.76488389831945,78.82468784317436,79.3470230102539,13362500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-30,79.04312283427168,79.99281789189764,78.83418876229825,79.1570816040039,12174300,0.0,0.0,0.0,0.0,2.0,0.8957376778125763,0.8988699913024902,0.004429760219040495
2023-07-03,80.60061735865669,81.32713345491241,79.77438009921389,79.84085845947266,11514400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,79.75539352796496,80.42967614433897,78.65374379151284,80.05929565429688,11203900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06,78.93866211354596,79.7269035677818,78.48280526135274,79.6224365234375,12930300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07,82.39554325403724,86.96357405316769,82.27207826232143,85.99488830566406,46992100,0.0,0.0,0.0,0.0,2.0,0.8770979940891266,0.8997818827629089,0.03207986300982444
2023-07-10,85.52004002582602,87.40993109960046,85.09267291658585,86.00437927246094,25401800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11,86.44123143896495,87.67583777617489,84.53234980015543,87.17250061035156,20768800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12,89.37579881884851,90.24951649739586,87.89427690778146,89.27133178710938,24161400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13,90.24951824886988,92.12516449869928,89.84114909294566,91.75003814697266,24021400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-14,90.42996383206246,91.2561938884871,89.49925949487813,89.80316162109375,18897100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17,87.60936411151249,88.84397051484612,86.46023402624245,88.71101379394531,17317300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-18,86.93508269054806,87.57137661273761,85.61500719709893,86.6121826171875,20221900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,88.86295681440279,89.94560848546375,87.45740509033203,87.45740509033203,17228100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20,87.07754244576077,88.4356066725664,86.75464235736868,87.2769775390625,14753000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21,88.21716778835372,88.54006785539842,86.93508099011832,87.53338623046875,13899100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24,87.43841930819448,92.56582463958908,86.7071573383291,91.50311279296876,33376100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25,93.23156399542091,93.53546613031936,89.85065183897586,90.20204162597656,25827300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26,90.17353781314966,92.63799751005516,90.06907078296732,92.2533721923828,15833400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27,92.8326862590643,93.06061103031917,90.37392886002814,90.6388931274414,18685500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28,93.13658972526794,96.12813046823416,93.03212269408895,95.49183654785156,31956500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31,94.77006377463394,97.3437363240718,94.70358541526092,97.02084350585938,17726500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,94.84604259055897,96.07115001432092,94.30471672848718,95.06446838378906,14333700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-02,92.80419937910362,92.8231900916176,89.80315961003161,90.28750610351562,19452300,0.0,0.0,0.0,0.0,1.0,0.7797582149505615,0.7797582149505615,0.0
2023-08-03,91.84500448470868,93.53546046046048,91.72154674056432,92.6712417602539,15370900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-04,92.81843846114214,93.5354555549885,91.82600895655806,92.02544403076172,13477300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07,92.8611742036379,92.88017216081732,90.24951300249178,91.70254516601562,13893900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08,88.80598018563782,89.72718548151954,88.24755472269226,89.48026275634766,13504700,0.0,0.0,0.0,0.0,2.0,0.8759977519512177,0.8829731941223145,0.009864764921914324
2023-08-09,91.1944620058731,91.45562957478548,89.34730555752586,90.0785675048828,18640100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10,93.36451134845292,96.716933475137,92.23437924704126,94.21923828125,53193100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-11,92.44330157386914,92.73771193097646,89.5942167664388,90.90480041503906,25222800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-14,89.49925243750198,89.69868751282988,87.8752748993196,88.75849151611328,17581000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-15,88.32163259553361,88.3311315740424,86.18007303725061,86.98255920410156,14756300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16,85.12116482074843,85.94740212361177,83.84857693017547,84.63682556152344,23292400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17,87.31496651093569,87.32445824474578,85.71947851344221,86.08985900878906,15732300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18,83.36423029034647,83.91505515802999,82.49051258370254,83.60165405273438,20424800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21,83.19328137590473,84.35191044669045,82.83239988074111,84.11448669433594,14167300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22,84.788770534196,84.98820561964844,83.4402053398425,83.64913940429688,11577600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23,83.92454923264577,86.03286603313543,83.86756260599626,85.32059478759766,12185700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24,85.93789578580628,86.3462649126317,84.56084097787743,84.6273193359375,10684500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25,84.76027936053407,85.51053928540999,83.8295750657671,85.30160522460938,11382200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28,86.89709647106582,88.10320598812015,86.69766138142369,87.59986877441406,14613800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29,88.74899510576907,89.36155244005705,87.69483307310412,89.29981994628906,16928000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,87.89427886056333,89.5087575305137,87.81830151841085,88.9389419555664,13779900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31,88.30264665250132,88.66352815374925,87.52389702147303,88.22666931152344,13332400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,89.79367092651587,91.81651879827211,89.76517398837989,90.23052978515624,17470400,0.0,0.0,0.0,0.0,1.0,0.8687736988067627,0.8687736988067627,0.0
2023-09-05,89.77466771894154,90.59330435004016,89.33780888584279,89.88863372802734,10097600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06,89.41378055612891,90.98077866511632,89.39478259968686,89.69868469238281,10123600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07,87.03005797936753,87.1440239992527,84.48012896632488,85.4440689086914,18667200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08,85.09267529823192,85.75746618267955,84.26644523931886,85.5200424194336,10333300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-11,85.2161448455642,85.80495117269236,83.2977566784987,84.24745178222656,15773500,0.0,0.0,0.0,0.0,1.0,0.8895100355148315,0.8895100355148315,0.0
2023-09-12,83.75360334516387,85.43456028656036,83.74410436651254,83.85807037353516,10262500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-13,83.51618123677382,83.8485730401146,82.98625269807654,83.23126983642578,10634900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-14,84.09549340155023,84.14297380320535,83.04133139379768,83.57315826416016,8643100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15,83.35472499230232,83.78209207956253,82.45251766186021,82.68994140625,10147700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,81.81621848532487,82.78490411185211,81.0991941863628,82.64244842529297,9291600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-19,81.78773972703539,83.45919778620066,81.74975105583643,82.72793579101562,9247000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-20,82.59496969449361,83.09830685098112,81.341372669537,81.42684173583984,9228200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-21,79.64142907695559,80.51040093468207,79.54646101916218,79.87885284423828,10638900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-22,82.97010063237917,84.40414209362329,82.7279310187536,83.85807037353516,22469600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-25,81.55980241778299,82.8798778626626,81.45533539015099,82.8323974609375,9897200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
