Date,Open,High,Low,Close,Volume,sentiment
2025-05-08,604.4044252029665,609.3988539126512,594.7645157959997,596.1502075195312,14622800,0.0
2025-05-09,601.8423317625629,605.0822238866388,589.8697353618245,590.6472778320312,10427300,0.0
2025-05-12,628.9578018482097,638.3983814888618,619.0986063028438,637.4413452148438,21965100,0.0
2025-05-13,643.5322593011751,658.864430238976,640.8307267174667,653.9896850585938,18570800,0.0
2025-05-14,659.1536090398383,660.6090293889421,652.2750442210183,657.309326171875,12348200,0.0
2025-05-15,652.2452442251054,655.2657894050994,636.5940584364806,641.8775634765625,14341800,0.0
2025-05-16,635.9759078924747,638.448175394899,624.2026405076157,638.3485107421875,18519000,0.0
2025-05-19,626.2961199602966,641.0002469311114,625.8475073073743,638.438232421875,9592400,0.0
2025-05-20,634.0320152877193,637.3615937967512,630.2936778074568,635.1185913085938,6743500,0.0
2025-05-21,629.8250152939927,644.5989301458505,628.2100586075245,633.5234985351562,11464600,0.0
2025-05-22,632.0780887398586,641.2494888568199,628.7485102321639,634.5902709960938,8228400,0.0
2025-05-23,622.0592607315479,630.4829920563529,620.7134837844421,625.1097412109375,8454100,0.0
2025-05-27,633.4337230122361,641.0799116106036,630.7820229079481,640.322265625,9508400,0.0
2025-05-28,640.6014976239653,648.8557761323202,640.5516652924133,641.5784912109375,9042900,0.0
2025-05-29,649.6233331448041,651.2881222551338,637.5110964196524,643.0438232421875,8858800,0.0
2025-05-30,640.5017256955665,647.3902077556168,630.8119856036413,645.4761962890625,16241000,0.486594
2025-06-02,642.3859148545713,671.166122188044,642.256314296396,668.8134765625,15766300,0.3493775
2025-06-03,669.3617924489035,673.4789529536675,662.9617757833167,664.7760620117188,11585000,0.0
2025-06-04,667.238420321753,686.8572081679845,666.4907528237472,685.8104858398438,14031900,0.0
2025-06-05,689.5088669424362,692.2204392102127,680.1281594087234,682.4907836914062,13083100,0.0
2025-06-06,694.0048506531133,700.6242144400436,689.7182360915449,695.5401000976562,11728000,0.0
2025-06-09,696.2877682898165,702.9968181048444,691.7818062976731,691.9014282226562,12773200,0.0
2025-06-10,699.1687320280228,701.0428899746662,689.4092014623567,700.2155151367188,10850100,0.0
2025-06-11,701.5214452489874,706.6653705943312,689.8378634515371,691.981201171875,9582500,0.0
2025-06-12,691.1438023170118,693.2173504861605,684.8634076906623,691.20361328125,7322700,0.0
2025-06-13,685.8103721689653,692.4097779899056,678.8919543003105,680.7461547851562,9274400,0.0
2025-06-16,697.6914734952734,705.4931583928874,691.8851025594383,700.4749145507812,13720300,0.0
2025-06-17,700.3552179138009,704.3158869977019,694.4291328649981,695.5963745117188,10066100,0.0
2025-06-18,696.5440968778995,699.9461410540869,693.2718138640435,694.1397705078125,10068300,0.0
2025-06-20,699.10807093925,700.1755711266569,677.0797895921414,680.7511596679688,22538600,0.0
2025-06-23,682.0881746874048,697.4121728945754,677.1597462532054,696.8934326171875,11080100,0.0
2025-06-24,703.2384409706419,711.5189816994163,700.4649253469852,710.5313110351562,13823200,0.0
2025-06-25,711.6486741856498,714.9010456370576,703.7272754411318,707.01953125,9320400,0.0
2025-06-26,712.6862359929024,726.5137473228667,709.3839937767193,724.3887939453125,13964800,0.0
2025-06-27,724.8177454897765,733.7068421056694,724.1592578043636,731.9110717773438,18775700,0.0
2025-06-30,742.8054817668852,746.1476691378697,732.5296271967599,736.3606567382812,15402100,0.0
2025-07-01,735.1535081071979,736.0214648412638,713.6938959127618,717.5348510742188,13431200,0.6876974285714285
2025-07-02,713.6540184351263,718.6123446328994,711.1299169276585,711.8981323242188,9336700,0.936295
2025-07-03,724.9075473573512,727.3219211703462,712.7461059372963,717.3253784179688,8601700,0.6019073333333333
2025-07-07,715.9186273791692,725.29662738586,711.8382444141125,716.6668701171875,9457100,0.0
2025-07-08,719.8792998482032,721.2161260005597,713.1351294314046,718.9813842773438,7770700,0.0
2025-07-09,721.0266828828768,735.8020424329438,721.0266828828768,731.0631713867188,11418000,0.0
