Date,Open,High,Low,Close,Volume,RSI,MACD,Signal_Line,BB_High,BB_Low,ATR,K_Line
2009-01-02,42.29596740407326,43.37899094765931,41.6831375778838,43.13068771362305,35803700,45.79074548379716,0.0,0.0,43.13344202816808,39.539177600738164,1.4593582158256853,48.39436969484275
2009-01-05,42.93523380406163,43.542783778568136,42.62353660020755,43.12542343139648,43340100,45.79074548379716,-0.0004199427417219681,-8.398854834439362e-05,43.13344202816808,39.539177600738164,1.4593582158256853,48.39436969484275
2009-01-06,43.394844029355646,43.70654515337911,42.06880127278853,42.42276763916016,41906100,45.79074548379716,-0.05679648594863096,-0.011426488028401707,43.13344202816808,39.539177600738164,1.4593582158256853,48.39436969484275
2009-01-07,41.86804414938052,42.364650631618034,40.975210119988,41.33974075317383,35268800,45.79074548379716,-0.18671419605039574,-0.046484029632800516,43.13344202816808,39.539177600738164,1.4593582158256853,48.39436969484275
2009-01-08,41.16012927392656,42.037111023241735,41.15484511013616,41.78352355957031,30817100,45.79074548379716,-0.2509723012204361,-0.08738168395032764,43.13344202816808,39.539177600738164,1.4593582158256853,48.39436969484275
2009-01-09,41.672583269232206,41.8680570370272,40.88012793099195,40.980506896972656,32862000,45.79074548379716,-0.3625151965754583,-0.14240838647535375,43.13344202816808,39.539177600738164,1.4593582158256853,48.39436969484275
2009-01-12,40.43634414672852,40.95407923984444,40.15634397974855,40.43634414672852,38112100,45.79074548379716,-0.4891841209149561,-0.21176353336327425,43.13344202816808,39.539177600738164,1.4593582158256853,48.39436969484275
2009-01-13,40.39407146390507,41.387280256944834,40.39407146390507,41.1653938293457,47116500,45.79074548379716,-0.52469359839764,-0.2743495463701474,43.13344202816808,39.539177600738164,1.4593582158256853,48.39436969484275
2009-01-14,40.70050446868898,40.84314464842762,39.26351822099342,39.675594329833984,48040500,45.79074548379716,-0.6653794043818948,-0.35255551797249696,43.13344202816808,39.539177600738164,1.4593582158256853,48.39436969484275
2009-01-15,39.46426610623252,40.52087300632587,39.09973946653242,40.4997444152832,55562200,45.79074548379716,-0.702276488813709,-0.4224997121407394,43.13344202816808,39.539177600738164,1.4593582158256853,48.39436969484275
