Date,Open,High,Low,Close,Volume,RSI,MACD,Signal_Line,BB_High,BB_Low,ATR,K_Line
2012-05-18,41.722583099237966,44.64961411487897,37.7041185858978,37.93232727050781,573576400,21.17987993568515,0.0,0.0,35.40507689811848,22.889457594374196,2.5740856819947715,4.055424516269279
2012-05-21,36.24556407696098,36.3745529135857,32.74305104049431,33.76502990722656,168192700,21.17987993568515,-0.3324339776976543,-0.0664867955395308,35.40507689811848,22.889457594374196,2.5740856819947715,4.055424516269279
2012-05-22,32.35608569746687,33.3284545591225,30.699088930463112,30.758621215820312,101786600,21.17987993568515,-0.8289270013883581,-0.2189748367092963,35.40507689811848,22.889457594374196,2.5740856819947715,4.055424516269279
2012-05-23,31.12574167909429,32.24694222211838,31.11581931592628,31.75083541870117,73600000,21.17987993568515,-1.1293198100172148,-0.40104383137088,35.40507689811848,22.889457594374196,2.5740856819947715,4.055424516269279
2012-05-24,32.693444385865355,32.95141829993654,31.522631837783123,32.77281951904297,50237200,21.17987993568515,-1.270274762505231,-0.5748900175977503,35.40507689811848,22.889457594374196,2.5740856819947715,4.055424516269279
2012-05-25,32.643832308084995,32.693442236183415,30.86776887319942,31.66153907775879,37149800,21.17987993568515,-1.4548826406822712,-0.7508885422146545,35.40507689811848,22.889457594374196,2.5740856819947715,4.055424516269279
2012-05-29,31.234883666435564,31.443249506485007,28.426919254797564,28.615440368652344,78063400,21.17987993568515,-1.8259322127362267,-0.965897276318969,35.40507689811848,22.889457594374196,2.5740856819947715,4.055424516269279
2012-05-30,28.47653203349012,29.3199121078204,27.643072430095465,27.970502853393555,57267900,21.17987993568515,-2.1472802295200992,-1.2021738669591953,35.40507689811848,22.889457594374196,2.5740856819947715,4.055424516269279
2012-05-31,28.327696709159376,29.4389767419316,26.62109004748841,29.36952209472656,111639200,21.17987993568515,-2.262975514249902,-1.4143341964173366,35.40507689811848,22.889457594374196,2.5740856819947715,4.055424516269279
2012-06-01,28.66505188674204,28.92302766413624,27.17673140427365,27.5041618347168,41855500,21.17987993568515,-2.476634740813921,-1.6267943052966536,35.40507689811848,22.889457594374196,2.5740856819947715,4.055424516269279
2012-06-04,26.98821125766944,27.434706251777737,26.23412867834514,26.6905460357666,35230300,21.17987993568515,-2.6807116374305977,-1.8375777717234425,35.40507689811848,22.889457594374196,2.5740856819947715,4.055424516269279
2012-06-05,26.4921049016224,27.543850828401084,25.54950118816683,25.668567657470703,42473400,21.17987993568515,-2.8915768642458346,-2.048377590227921,35.40507689811848,22.889457594374196,2.5740856819947715,4.055424516269279
2012-06-06,25.867008048911835,26.95844337896029,25.32129133013623,26.60124588012696,61489200,21.17987993568515,-2.949430538555898,-2.2285881798935163,35.40507689811848,22.889457594374196,2.5740856819947715,4.055424516269279
2012-06-07,26.789764721908057,27.13703982828406,25.94638286142265,26.10513687133789,26159500,21.17987993568515,-3.000721394758568,-2.3830148228665267,35.40507689811848,22.889457594374196,2.5740856819947715,4.055424516269279
2012-06-08,26.3432698883782,27.543849308669085,26.23412768107701,26.888988494873047,38034000,24.08011752651683,-2.944180809054057,-2.495248020104033,35.40507689811848,22.889457594374196,2.180744032591202,14.183118272220083
2012-06-11,26.968364719230312,27.851434177303897,26.63101195923648,26.7996883392334,28219600,29.781109352636637,-2.8734543704584787,-2.570889290174922,35.40507689811848,22.889457594374196,1.8972544603093384,18.4634303681854
2012-06-12,27.266030152063948,27.553773013731085,26.750078609245342,27.18665313720703,15816800,37.77174870472784,-2.754427013082754,-2.6075968347564884,35.40507689811848,22.889457594374196,1.7356654194323595,24.4473232491292
2012-06-13,27.4446275631098,27.88120206966788,26.88898848635228,27.05766487121582,17102800,32.92419673008645,-2.6400721416214985,-2.6140918961294908,35.40507689811848,22.889457594374196,1.700229174933612,22.756810544259555
2012-06-14,27.434707014407863,28.099490234890684,27.16680887499747,28.069725036621094,16855000,32.875722790262216,-2.4396574326480547,-2.5792050034332035,35.40507689811848,22.889457594374196,1.672589096470858,37.28130009523088
2012-06-15,28.288008706633924,29.86562841196072,28.129254689085062,29.776329040527344,43563800,43.42103836936481,-2.118695646871231,-2.487103132120809,35.40507689811848,22.889457594374196,1.664792862863435,72.77144950655342
2012-06-18,29.726719543758897,31.83021517144416,29.18100280247055,31.165430068969727,42978900,60.06264848711022,-1.7322737025051431,-2.336137246197676,33.63466518577834,23.98317958656053,1.6229780447214623,89.78655876668694
2012-06-19,31.294421067836623,31.92943723148412,30.460961406800564,31.66153907775879,30849000,64.73851100155287,-1.370204808611156,-2.142950758680372,33.15157891857237,24.255916770819727,1.608094912361364,95.9459405509603
2012-06-20,31.671460480017963,31.681382843835795,30.907455498521443,31.35395240783692,15553600,58.68056335403127,-1.0954545570513865,-1.9334515183545748,33.24673625936349,24.22029254923027,1.462097815995018,91.29128137653642
2012-06-21,31.42340657997436,32.24694383924597,31.2646525463194,31.59208297729492,21875300,70.85019149207707,-0.848714405051485,-1.716504095693957,33.21696017601927,24.23419338843385,1.3756335733145657,90.54441628216092
2012-06-22,32.15763615939432,33.18953900433172,31.810362983210457,32.79265213012695,74834000,79.941546986476,-0.5499556138848831,-1.483194399332142,33.221721386018494,24.231415439543028,1.3990209212192184,94.95584150201611
2012-06-25,32.604141572340495,32.76289560702344,31.30434031119001,31.81037139892578,24352900,80.25419595574877,-0.387976612310176,-1.264150841927749,33.25006517047539,24.21795488720284,1.3628753625551246,82.4717310542194
2012-06-26,32.435458689913524,33.1796188318341,32.24693948322489,32.84226608276367,24858700,80.4453369130945,-0.174332216214033,-1.0461871167850056,33.81946095977792,24.071241669311437,1.343739318561143,95.20550262569483
2012-06-27,32.20725647691085,32.64383293656999,31.65161732302169,31.979047775268555,28568000,77.66364915506134,-0.0738210333609536,-0.8517139001001952,34.17820083047827,24.11335629079858,1.3437387323383267,82.59641046280538
2012-06-28,31.71114659290165,31.93935527278549,30.65940067876528,31.11581993103028,17713300,69.75886900443487,-0.0630931707416664,-0.6939897542284895,34.3418800023675,24.12430690253972,1.3352340651363328,68.38132913257716
2012-06-29,31.671458249844743,31.740912899181463,30.520490622986127,30.85784339904785,19526900,68.67585149341909,-0.0745484641668454,-0.5701014962161607,34.49074338534132,24.310811675999016,1.335234069288327,63.79051242489018
2012-07-02,31.006678618020867,31.48294074739428,30.31212825997821,30.53041648864746,14122000,65.47297251825154,-0.1087933796268671,-0.477839872898302,34.53997277321989,24.64556933340853,1.361456789497636,57.79539400762447
2012-07-03,30.6693208355602,31.195194701041927,30.560176738904307,30.95706367492676,8763600,67.56037709845813,-0.1003490976245267,-0.402341717843547,34.47566759120892,25.238724117165106,1.338068548717555,62.93250257346353
2012-07-05,31.07613056859331,31.383716263794057,30.77846723678579,31.22496223449707,10032100,65.22993131966278,-0.0712188024418765,-0.3361171347632129,34.47783008763528,25.69893325617575,1.306884524669941,61.17655345900175
2012-07-06,31.195195901191425,31.65161324568061,31.01659715160966,31.48293685913086,10945600,59.57687791121647,-0.027005138981071,-0.2742947356067846,34.36126917423112,26.353274168359214,1.2239640045793212,57.42580171407548
