Date,Open,High,Low,Close,Volume,sentiment
2023-03-06,151.4543124625378,153.926201531547,151.1293375512549,151.49371337890625,87558000,0.0
2023-03-07,151.36567408118486,151.69066400049135,148.83471383986452,149.29757690429688,56182000,0.0
2023-03-08,150.48917721139935,151.1391569879468,149.5240652876753,150.5482635498047,47204800,0.0
2023-03-09,151.2277963802791,152.1929083670859,147.9483691410299,148.3029022216797,53833600,0.0
2023-03-10,147.92869544727571,148.64760438030467,145.3681768808884,146.24465942382812,68572400,0.05608325
2023-03-13,145.56511831219402,150.81417020284252,145.4567883472071,148.18472290039062,84457100,0.0
2023-03-14,148.98242012042218,151.07021762009597,147.82034869008896,150.27252197265625,73695900,0.0
2023-03-15,148.8937927615987,150.92250395033966,147.64307677577528,150.6664581298828,77167900,0.0
2023-03-16,149.84905684492745,154.08375312665916,149.33695019463687,153.48301696777344,76161100,0.0
2023-03-17,153.70951897971963,154.35949876084172,151.93685367986137,152.6459197998047,98944600,0.0
2023-03-20,152.71487589238697,155.42311016638172,151.80883520237765,155.0094757080078,73641400,0.0
2023-03-21,154.93069227015488,156.9790888157361,154.1625247817563,156.8609161376953,73938300,0.0
2023-03-22,156.8805976022137,159.67746084227036,155.41322191031108,155.43292236328125,75701800,0.0
2023-03-23,156.41774787367245,159.0964386767399,155.28520465118157,156.51622009277344,67622100,0.0
2023-03-24,156.44728881765926,157.90480687220796,155.45263376473136,157.81617736816406,59196500,0.0
2023-03-27,157.51092158923748,158.3283178086609,155.4723523985585,155.87612915039062,52390300,0.0
2023-03-28,155.57080817581272,156.08291480553032,153.61102618902072,155.2556610107422,45992200,0.0
2023-03-29,156.9495313524544,158.60402382956926,156.92984592593675,158.32827758789062,51305700,0.0
2023-03-30,159.07675364456475,160.00247975071784,158.82070781762587,159.89414978027344,49501700,0.0
2023-03-31,159.972908545837,162.49402556851254,159.45095924162882,162.39553833007812,68749800,0.0
2023-04-03,161.775118163648,163.76442815863666,161.7258745440201,163.64625549316406,56976200,0.0
2023-04-04,164.06975594835677,164.30610131295074,162.60238002597387,163.11448669433594,46278300,0.0
2023-04-05,162.2380152446489,162.54330471265868,159.34266411557562,161.27288818359375,51511700,0.0
2023-04-06,159.9630677767464,162.45465692468338,159.5396056660462,162.15921020507812,45390100,0.0
2023-04-10,158.96844706639095,159.56918334960938,157.64880179736934,159.56918334960938,47716900,0.01090580000000001
2023-04-11,159.88429605818737,159.8941387722609,158.0722298566841,158.3578338623047,47644200,-0.552572
2023-04-12,158.77147274218814,159.59871163720814,157.35334033527027,157.66848754882812,50133100,0.008157999999999999
2023-04-13,159.1752417539843,163.28190788405584,158.96842452673738,163.04554748535156,68445600,0.0
2023-04-14,162.09031838433074,163.79405517163002,161.33202342621988,162.70091247558594,49386500,0.0
2023-04-17,162.58266215472722,162.8781088558677,161.53876350080176,162.7205352783203,41516200,0.0
2023-04-18,163.5773508935462,164.8674527745674,163.13417327770642,163.9417266845703,49923000,0.0
2023-04-19,163.2819130529251,165.60607111909823,163.02585218946157,165.08412170410156,47720200,0.0
2023-04-20,163.56748026442403,165.3204450523275,163.04553091898333,164.1189727783203,52456400,0.0
2023-04-21,162.54330660065614,163.92203809382642,161.99181400338804,162.51376342773438,58337300,0.0
2023-04-24,162.49405610505224,163.0849495926161,161.40091367199096,162.8190460205078,41949600,0.0
2023-04-25,162.68119268208375,163.78417796430023,161.2433597017252,161.2827606201172,48714100,0.0
2023-04-26,160.58352244501583,162.7698073781101,160.32747660698578,161.27288818359375,45498800,0.0
2023-04-27,162.68118215487013,165.99999552987848,162.68118215487013,165.85227966308594,64902300,0.0
2023-04-28,165.9310218332577,167.27036709773776,165.33028575815172,167.10293579101562,55275900,0.0
2023-05-01,166.70906903109534,167.86129792357815,166.07878959348815,167.0143585205078,52472900,0.0
2023-05-02,167.50671716698386,167.76277797719564,164.99544284655173,165.98025512695312,48425700,0.0
2023-05-03,166.9256982160475,168.32412999077732,164.62124085601573,164.90682983398438,65136000,0.0
2023-05-04,162.38569340694187,164.50303376107877,161.8145004912906,163.2720184326172,81235400,0.0
2023-05-05,168.3832383689214,171.65282310766082,168.1665784150509,170.9339141845703,113453200,0.0
2023-05-08,169.86044681233005,171.20965008439242,169.49607101524845,170.86495971679688,55962800,0.0
2023-05-09,170.42181373691182,170.90436226614003,168.9938385535857,169.1612548828125,45326900,0.0
2023-05-10,170.3922648627901,171.38692008917508,169.28926463206565,170.92405700683594,53724500,0.021575
2023-05-11,171.20964753246403,171.93839911576495,169.5551548305296,171.1111602783203,49514700,0.249424
2023-05-12,171.2196142676148,171.6535334613317,168.63584185680983,170.18414306640625,45533100,0.986338
2023-05-15,170.76601261404946,170.815324358024,169.09937498339835,169.6910858154297,37266700,0.0
2023-05-16,169.61219003463674,170.74628490689332,169.42481443623242,169.6910858154297,42110300,0.0
2023-05-17,169.3360433616003,170.53916250241704,168.06386972955488,170.302490234375,57951600,0.0
2023-05-18,170.60822168470452,172.8172584115987,170.1940301198803,172.6298828125,65496700,0.0
2023-05-19,173.95134816577144,173.95134816577144,172.5213979143073,172.7383575439453,55809500,0.0
2023-05-22,171.57465110395842,172.2945693897219,171.05197977463047,171.79161071777344,43570900,0.0
2023-05-23,170.73642708015296,170.9829707500323,168.9119979039132,169.18812561035156,50747300,0.0
2023-05-24,168.7246024757336,170.03621645106807,168.16249079935005,169.4642333984375,45143500,0.0
2023-05-25,170.02635984381527,171.4957503105663,169.3163129553576,170.5983428955078,56058300,0.0
2023-05-26,170.92377905521317,173.3399036765556,170.7166757800904,173.0045928955078,54835000,0.0
2023-05-30,174.51345913931758,176.51539231960112,174.12885165758402,174.8487548828125,55964400,0.0
2023-05-31,174.87834951174753,176.87042648421155,174.3162227478627,174.79945373535156,99625300,0.0
2023-06-01,175.24321733975688,177.62975798334406,174.4838587106697,177.6001739501953,68901800,0.0
2023-06-02,178.52718373632618,179.2668146743205,176.78165050926717,178.4482879638672,61996900,0.0
2023-06-05,180.10506441660397,182.39298156722955,175.57851175717974,177.09722900390625,121946500,0.0
2023-06-06,177.4818481362361,177.62976831057978,174.97695616659206,176.73236083984375,64848400,0.0
2023-06-07,175.9730110061888,178.70471906299082,174.86850018805862,175.36158752441406,61944600,0.0
2023-06-08,175.44044804834044,178.3398036598064,175.00654388250445,178.07354736328125,50214900,0.0
2023-06-09,178.99068805786467,179.71059129506313,178.13272098000036,178.45816040039062,48900000,0.1934077142857143
2023-06-12,178.7638742754878,181.34764691680863,178.468018885392,181.2490234375,54274900,0.284898
2023-06-13,180.2727216495119,181.60404834381112,179.91769818813273,180.77566528320312,54929100,0.0
2023-06-14,180.8348467124019,181.84074910193183,179.50351991974284,181.4068298339844,57462900,0.0
2023-06-15,181.4166932611595,183.94129793003785,181.23917400121888,183.43833923339844,65433200,0.0
2023-06-16,184.14840773628853,184.4048228031297,181.72242626645283,182.36343383789065,101256200,0.0
2023-06-20,181.8604679443372,183.52710548415504,181.8604679443372,182.45216369628903,49799100,0.0
2023-06-21,182.34369383727915,182.84665255889604,180.06563271508736,181.4167022705078,49515700,0.0
2023-06-22,181.19971869233248,184.46395407144703,181.1306792503188,184.4146423339844,51245300,0.0
2023-06-23,182.98469303577104,184.96689848868263,182.45215034536932,184.09906005859372,53117000,0.0
2023-06-26,184.2470177435845,185.45015206010265,182.66913223239737,182.7085876464844,48088700,0.0
2023-06-27,183.32000947784528,185.78544616190248,183.10304984582172,185.4600067138672,50730800,0.0
2023-06-28,185.33178721386028,187.274552399172,185.00636283468697,186.633544921875,51216800,0.0
2023-06-29,186.46586748106893,187.44218560729155,186.32780365948648,186.96881103515625,46347300,0.0
2023-06-30,188.98065447297637,191.79124321876165,188.61575961709715,191.28829956054688,85213200,0.0
2023-07-03,191.10092178559267,191.19954526937025,189.10884478636748,189.79917907714844,31458200,0.0
2023-07-05,188.92147125163748,190.311965971159,187.98459336367247,188.68478393554688,46920300,0.0
2023-07-06,187.21542228701531,189.36529119732236,186.58427101063623,189.1581878662109,45094300,0.0
2023-07-07,188.76369580404943,190.0062704618662,187.60987325439865,188.0437774658203,46815000,0.0
2023-07-10,186.6434031135775,187.36332142042107,184.4540942539423,186.0023956298828,59922200,-0.224268
2023-07-11,186.54480679233015,186.68287064614395,184.0202020095467,185.479736328125,46638100,0.38521219999999995
2023-07-12,187.0575799007695,189.0496566889716,185.864317131752,187.14634704589844,60750200,0.878581
2023-07-13,187.8662603208446,188.54672319895087,187.1562134087189,187.90570068359372,41342300,0.0
2023-07-14,187.59997248992852,188.5368352631949,187.00827681367923,188.0536193847656,41616200,0.0
2023-07-17,189.2468975888844,191.63345333608896,189.15814548736356,191.3080139160156,50520200,0.0
2023-07-18,190.67683864321532,191.64328540459252,189.75968856677807,191.05157470703125,48288200,0.0
2023-07-19,190.4303150490968,195.4893803490621,189.9865244553515,192.4026641845703,80507300,0.0
2023-07-20,192.39279363664537,193.75371936128715,189.83860510668907,190.45989990234372,59581200,0.0
2023-07-21,191.41650251566855,192.2744696321092,188.5861710830146,189.28636169433597,71951700,0.0
2023-07-24,190.73603816687745,192.21530010696893,189.592071988394,190.0851593017578,45377800,0.0
2023-07-25,190.6571617022808,191.7518162507371,190.25282645288885,190.94314575195312,37283200,0.0
2023-07-26,190.99243214213985,192.9351972994816,190.6472800623453,191.8109588623047,47471900,0.0
2023-07-27,193.3099522093675,194.47363103189025,189.8879250921341,190.5486602783203,47460200,0.0
2023-07-28,191.9785925358936,193.91150122150717,191.45592124266815,193.12255859375,48291400,0.0
2023-07-31,193.34938604539337,193.77344894031904,192.56044337061044,193.73399353027344,38824100,0.0
2023-08-01,193.5269039281353,194.0101198390568,192.58016971551623,192.90560913085935,35175100,0.0
2023-08-02,192.3434766820384,192.48154051645844,189.19759252290805,189.91749572753903,50389300,0.0
2023-08-03,188.9215022402868,189.71042999433632,188.0536636534335,188.5270233154297,61235200,0.0
2023-08-04,182.95513345446872,184.7894189873242,179.40489853673822,179.47393798828125,115956800,0.0
2023-08-07,179.6119550266926,180.59812946369576,174.89804242164368,176.37730407714844,97576100,0.0
2023-08-08,177.205713919119,177.77769698523286,175.12488493894773,177.31419372558594,67823000,0.0
2023-08-09,178.3693964131728,178.42856448196,174.56276182695083,175.72645568847656,60378500,0.0
2023-08-10,176.99859377509202,178.25103959448677,175.1445959609342,175.5094757080078,54686900,0.0
2023-08-11,175.10462674008653,176.3883728930982,174.34424265962002,175.56874084472656,52036700,0.5060412222222221
2023-08-14,175.74650562753334,177.44501774834183,175.09474782272636,177.2178955078125,43675600,0.0
2023-08-15,176.64514364841483,177.23763842738072,174.8380051896738,175.23300170898438,43622600,0.0
2023-08-16,174.91701484938284,176.30938743269644,174.29488099061055,174.364013671875,46964900,0.0
2023-08-17,174.9268647491592,175.29223725703497,171.31258808782235,171.8260955810547,66062900,0.0
2023-08-18,170.14734105941557,172.91236175457905,169.81159252872837,172.3099822998047,61172200,0.0
2023-08-21,172.88272795365145,173.92948217703207,171.56934282132403,173.64309692382812,46311900,0.0
2023-08-22,174.8478727981476,175.46012191641384,174.04799506153495,175.0157470703125,42038900,0.0
2023-08-23,176.28963972003098,179.2817827873095,176.10201110060572,178.85714721679688,52722800,0.0
2023-08-24,178.41275636104422,178.83739189345877,173.81097351698816,174.17636108398438,54945800,0.0
2023-08-25,175.16386577811136,176.91174101480664,173.62335841851225,176.3784942626953,51449600,0.0
2023-08-28,177.8400250704037,178.33377827348758,176.3192718348921,177.93878173828125,43820700,0.0
2023-08-29,177.45488030453177,182.5899100858624,177.2573820568172,181.8196563720703,53003900,0.0
2023-08-30,182.62943856671396,185.5030858470339,182.4319402975977,185.3055725097656,60813900,0.0
2023-08-31,185.4931879048022,186.75719481874472,185.13768501849643,185.52281188964844,60794500,0.0
2023-09-01,187.12258052751665,187.5472010181368,185.9276912341992,187.09295654296875,45766500,0.0
2023-09-05,185.92768366781115,187.6064413525269,185.26605625958229,187.32994079589844,45280000,0.0
2023-09-06,186.0461707664675,186.49056063180012,179.2027597126584,180.6247711181641,81755800,0.0
2023-09-07,172.9913740950523,175.98353252575788,171.37186410651492,175.34164428710938,112488800,0.0
2023-09-08,176.12176201867752,177.98814840122637,175.56874581023814,175.95387268066406,65551300,0.0
2023-09-11,177.82027676778657,178.0473990105972,175.12437356668377,177.119140625,58953100,0.2975952
2023-09-12,177.2475294233725,177.8795329175836,172.63587633671216,174.09738159179688,90370200,0.0
2023-09-13,174.30473020059844,175.08486860955094,171.8063404869434,172.03347778320312,84267900,0.0
2023-09-14,171.82609096561458,173.89986015970092,171.4113401404273,173.5443572998047,60895800,0.0
2023-09-15,174.27513730071914,174.29489164916728,171.6483815469245,172.82350158691406,109259500,0.0
2023-09-18,174.2751007250675,177.13887792290447,173.9689761950564,175.74649047851562,67257600,0.0
2023-09-19,175.30211073798526,177.38574949277796,174.91698390976052,176.83274841308594,51826900,0.0
2023-09-20,177.02035765272817,177.45486279571944,173.20858308214417,173.29747009277344,58436200,0.0
2023-09-21,172.36923745366522,174.09737357666756,171.68785565712008,171.75697326660156,63149100,0.0
2023-09-22,172.48772049861157,174.86761425499944,171.87547142547365,172.60621643066406,56725400,0.0
2023-09-25,172.02359502231215,174.75899170155245,171.97421669351675,173.88011169433594,46172700,0.0
2023-09-26,172.63586851438868,173.01111068359924,169.51534481079926,169.8115997314453,64588900,0.0
2023-09-27,170.46331542744704,170.87806622328196,166.93792612877573,168.30067443847656,66921800,0.0
2023-09-28,167.22430983558627,169.88070413963854,165.52579782856736,168.5574493408203,56294400,0.0
2023-09-29,169.870831028669,170.90771561508154,168.21181267677895,169.07095336914062,51861100,0.0
2023-10-02,169.0808338409062,172.12235512412923,168.79444856905252,171.5792236328125,52164500,0.0
2023-10-03,170.1078434596355,171.46073744550782,168.6858469308082,170.24609375,49594600,0.0
2023-10-04,168.9524578917983,172.03348795172127,168.8339619515459,171.4903564453125,53020300,0.0
2023-10-05,171.61871413723316,173.2579782200924,170.52258153582127,172.7247314453125,48527900,0.0
2023-10-06,171.62862082907645,175.76627518846593,171.01635659512883,175.27252197265625,57266700,0.0
2023-10-09,174.60098214625398,176.81300162773064,173.60360623261292,176.75375366210938,42390800,0.0
2023-10-10,175.87486944103904,177.4746247468579,175.72673446240606,176.16123962402344,43698000,0.9428300000000001
2023-10-11,175.9736034231689,177.60299770884345,175.38110873868183,177.55361938476562,47551100,0.255453
2023-10-12,177.8202822818536,180.0619109305439,176.80313684087554,178.45228576660156,56743100,0.0
2023-10-13,179.1533769286896,179.6569996772118,175.9143577270369,176.61549377441406,51427100,0.0
2023-10-16,174.5417330268598,176.84262444155877,174.3047260977915,176.48712158203125,52517000,0.0
2023-10-17,174.44296868905948,176.19085892709333,172.6160912129652,174.9367218017578,57549400,0.0
2023-10-18,173.38635072108465,175.36136323860268,172.92222157401596,173.64309692382812,54764400,0.0
2023-10-19,173.84060845589931,175.6181228712257,173.00123711265553,173.2678680419922,59302900,0.0
2023-10-20,173.11972583296543,173.22835212793277,170.4830858385587,170.7200927734375,64244000,0.0
2023-10-23,168.77470794688867,171.8359684831129,167.80694090892598,170.83859252929688,55980100,0.0
2023-10-24,170.88799016172553,171.50023932449824,169.30797385167378,171.2731170654297,43816600,0.0
2023-10-25,169.732625707354,170.89787616980513,168.51798183705213,168.96237182617188,57157000,0.0
2023-10-26,168.2414494672427,169.2388405091802,163.600172706508,164.804931640625,70625300,0.0
2023-10-27,164.8247009041889,166.8490920877316,164.74569858206283,166.1183319091797,58499100,0.0
2023-10-30,166.90830774256386,169.0314401165317,166.7601727667049,168.1624298095703,51131000,0.0
2023-10-31,167.23420217717043,168.76482492650203,165.80230595130433,168.63645935058594,44846000,0.0
2023-11-01,168.86359824995364,172.05323977559237,167.9945877763323,171.79649353027344,56934900,0.0
2023-11-02,173.32712561259646,175.55888462715336,173.26787764016203,175.3515167236328,77334800,0.0
2023-11-03,172.06311427874405,174.61088250590672,171.18423421755685,174.4429931640625,79829200,0.0
2023-11-06,174.17636920813592,177.18825142381783,174.00849494223715,176.99075317382812,63841300,0.0
2023-11-07,176.9413698079054,180.1606499568927,176.73400192517136,179.54840087890625,70530000,0.0
2023-11-08,180.07176426042716,181.1580120556029,179.3212498937122,180.60501098632807,49340300,0.0
2023-11-09,180.67417400336532,181.81966995293172,179.53853262491765,180.13104248046875,53763500,0.0
2023-11-10,181.9108804268445,184.48178544542023,181.475802800193,184.3136749267578,66133400,0.9349056666666667
2023-11-13,183.74018560328048,183.94782669363863,182.1482051958573,182.73159790039065,43627500,0.0
2023-11-14,185.5991254795717,186.0045400899508,184.214801307548,185.342041015625,60108400,0.0
2023-11-15,185.7474419604177,187.3789678351275,185.67821821290843,185.9056396484375,53790500,0.0
2023-11-16,187.4482069859036,188.8226485285232,186.5384909930313,187.58663940429688,54412900,0.0
2023-11-17,188.12057839811112,188.24912816814668,186.4593894684262,187.5668487548828,50922700,0.0
2023-11-20,187.76460727588125,189.7620021367657,187.75472463510505,189.30714416503903,46505100,0.0
2023-11-21,189.2676114417462,189.37638084971888,187.61630503925363,188.5062255859375,38134500,0.0
2023-11-22,189.34672485819107,190.77059476808083,188.69410838615653,189.16873168945312,39617700,0.0
2023-11-24,188.73363999587545,188.76330300712377,187.13177703645837,187.84371948242188,24048300,0.0
2023-11-27,187.79429075090235,188.5358962659671,186.7857030257735,187.66574096679688,40552600,0.0
2023-11-28,187.6558347269926,188.9412871423915,187.28008315178343,188.26889038085935,38415400,0.0
2023-11-29,188.7633011569372,189.9399842182602,186.8549103746581,187.25042724609372,43014200,0.0
2023-11-30,187.7151899349547,188.1898283420745,186.08366378848976,187.82395935058597,48794400,0.0
2023-12-01,188.19969953750024,189.4159283197641,187.11200544734405,189.0995178222656,45704800,0.0
2023-12-04,187.8536004326293,187.92282418358675,185.3519192531924,187.30975341796875,43389500,0.0
2023-12-05,188.08104861869373,192.22413865175915,188.0513705178724,191.25511169433597,66628400,0.0
2023-12-06,192.27358406476236,192.58011192579397,189.95977851245675,190.1674346923828,41089700,0.0
2023-12-07,191.46276025185608,192.817421410012,191.42319951100376,192.09559631347656,47477700,0.0
2023-12-08,192.0263919187675,193.79636559429088,191.50232520965804,193.51950073242188,53406400,0.0
2023-12-11,190.9485830810774,191.3243346926335,189.2774962882125,191.01779174804688,60943700,0.0
2023-12-12,190.9189094878757,192.54055280703432,189.57413099725628,192.5306701660156,52696900,0.0018545000000000141
2023-12-13,192.90642113434447,195.78385412672148,192.66911702808835,195.7443084716797,70404200,0.0
2023-12-14,195.8036348613561,197.3857175620074,193.964452594447,195.8926239013672,66831600,0.0
2023-12-15,195.3191123528845,196.1793699091571,194.7950456705572,195.35867309570312,128538400,0.0
2023-12-18,193.89520715993984,194.42917151631292,192.214237877434,193.69744873046875,55751900,0.0
2023-12-19,193.9644492639128,194.7456004150459,193.69746706046115,194.7357177734375,40714100,0.0
2023-12-20,194.69616113684165,195.46742966263125,192.6493377685547,192.6493377685547,52242800,0.0
2023-12-21,193.90511142023345,194.87413831888384,191.33420648650613,192.50099182128903,46482500,0.0
2023-12-22,192.9953923922105,193.22282892375424,190.81013681243016,191.4330902099609,37149600,0.0
2023-12-26,191.4429813812401,191.719846217368,190.6717128965979,190.8892517089844,28919300,0.0
2023-12-27,190.33552729492325,191.3342172608312,188.95118798803827,190.98812866210935,48087700,0.0
2023-12-28,191.9670597842524,192.4812438348005,191.00791544042357,191.413330078125,34049900,0.0
2023-12-29,191.72973752393827,192.2241411947973,189.5840274029703,190.3750762939453,42672100,0.0
2024-01-02,185.05530386559408,186.3308738952772,181.83179708633995,183.5622100830078,82488700,0.09626714285714286
2024-01-03,182.1580811288092,183.79950485996184,181.37691491631995,182.187744140625,58414500,-0.14251333333333333
2024-01-04,180.11123597031312,181.04071720671112,178.85546161628733,179.87393188476562,71983600,0.012265999999999999
2024-01-05,179.95306152436652,180.71443234786256,178.1534248404595,179.15211486816406,62379700,0.42673740000000004
2024-01-08,180.05193047893468,183.52265400582172,179.46853775144191,183.48309326171875,59144500,0.134072
2024-01-09,181.8614334502317,183.07766218215255,180.68475037086023,183.0677795410156,42841800,0.0
2024-01-10,182.286616409046,184.31365913260456,181.8614214601624,184.10601806640625,46792900,0.12206099999999998
2024-01-11,184.45212033242825,184.9564217479187,181.56480461990645,183.51275634765625,49128400,0.296261
2024-01-12,183.97749798089004,184.6498948423917,183.11724039185432,183.8390655517578,40477800,0.0
2024-01-16,180.12115895148446,182.19764543114704,178.9049149905355,181.57470703125,65603000,0.0
2024-01-17,179.24110807963172,180.8825167727283,178.281963767062,180.63531494140625,47317400,0.0
2024-01-18,184.0071435872404,187.02300881659585,183.75005912545996,186.5187225341797,78005800,0.0
2024-01-19,187.21087293560348,189.80154302609117,186.7065866846462,189.41590881347656,68903000,0.0
2024-01-22,190.14763349819023,193.14371820043877,190.1080727596782,191.71983337402344,60133900,0.0
2024-01-23,192.83722464512005,193.55904982724215,191.66054141727489,192.99542236328125,42355600,0.0
2024-01-24,193.2326988491845,194.18196038829024,192.16478527569063,192.322998046875,53631300,0.0
2024-01-25,193.03497008475264,194.07322080915367,190.94858599423333,191.9967193603516,54822100,0.0
2024-01-26,192.0956113086777,192.58011726192575,189.79168833424328,190.2663116455078,44594000,0.0
2024-01-29,189.86091028509443,190.04878611194624,187.45811545873704,189.58404541015625,47145600,0.0
2024-01-30,188.80286821503816,189.6532430962833,185.37170567810733,185.9353179931641,55859400,0.0
2024-01-31,184.9465411859158,185.005882307602,182.28666178515888,182.33609008789065,55467800,0.0
2024-02-01,181.93068222666932,184.85754373397813,181.7625867762094,184.7685546875,64885400,-0.2477257142857143
2024-02-02,177.84689023760967,185.23328233515724,177.2437171517322,183.7698516845703,102551700,0.24289471428571427
2024-02-05,186.04410163536497,187.13179578344227,183.75995901240583,185.5793609619141,69668800,0.10513966666666667
2024-02-06,184.76852130142623,187.19109601961685,184.67953227102765,187.18121337890625,43490800,0.952684
2024-02-07,188.5062066759397,188.91162125480523,186.49892923853312,187.28997802734372,53439000,0.20853
2024-02-08,187.27023532431497,187.41855040104747,185.25307484073457,186.21221923828125,40962000,-0.08383766666666666
2024-02-09,186.7765376843336,188.10324181676,186.1329987846296,186.9745635986328,45155200,0.3764005714285714
2024-02-12,186.54880424779185,186.796321504533,184.9349868995182,185.2914123535156,41781900,0.906648
2024-02-13,183.92512331150877,184.360756090923,181.68755769129083,183.20236206054688,56529500,0.0
2024-02-14,183.4796068721132,183.6875129162611,180.6282031229016,182.3212127685547,54630500,0.0
2024-02-15,181.727184392981,182.6578517542401,179.54903541760635,182.0341033935547,65434500,0.0
2024-02-16,181.59844306951368,183.0142495087648,179.8658224253954,180.4994659423828,49752500,0.0
2024-02-20,179.98463913307552,180.61828269677792,178.21242224791314,179.75692749023438,53665600,0.0
2024-02-21,180.13315310757224,181.0737156195715,178.8658660184515,180.50938415527344,41371400,0.0
2024-02-22,181.6578862880503,183.12319953047427,180.64802661628636,182.5390472412109,52292200,0.0
2024-02-23,183.17269052734747,183.2023913936763,180.42029946099493,180.7074279785156,45119700,0.0
2024-02-26,180.43019254491847,180.9450175834942,178.85597124394113,179.3609161376953,40867400,0.0
2024-02-27,179.3014951345761,182.0934817527884,177.77678047240937,180.81629943847656,54318900,0.0
2024-02-28,180.69750358801917,181.30144633523983,178.34114943443706,179.6183319091797,48953900,0.0
2024-02-29,179.4698114222519,180.75690414056305,177.74708592784262,178.95497131347656,136682600,0.0
2024-03-01,177.76690051629518,178.73716395290236,175.61845249589473,177.8758087158203,73563100,-0.4719962307692308
2024-03-04,174.40064432483445,175.14319605787904,172.06408093389737,173.361083984375,81510100,-0.17808566666666667
2024-03-05,169.0641855800497,170.33147275577412,167.93550746706842,168.4305419921875,95132400,0.23456382352941177
2024-03-06,169.36119643359416,169.53941670485264,167.00482743895031,167.44046020507812,68587700,0.7582466
