Date,Open,High,Low,Close,Volume,sma_20_ratio,sma_50_ratio,bb_upper_ratio,bb_lower_ratio,rsi,macd_ratio,return_5d,return_10d,volatility_20d,vol_log_ret
2020-11-13,80.65,80.95,80.65,80.95,1089500,-0.004910438542309991,0.00903520691785062,0.026655043397581665,0.016834166312961685,0.46575340977044116,0.003717080863570658,-0.012925253017924687,-0.005528255528255532,0.010381608469334497,0.013779669186211763
2020-11-16,81.03,81.93,80.65,80.73,2571160,-0.007370246500681269,0.005482472438994339,0.029426814538385648,0.01468632153702311,0.5204081446793041,0.002943909113071221,-0.015607852700890157,-0.004562268803945613,0.010377384967672274,0.8586377546167974
2020-11-17,80.88,81.18,80.65,81.1,1648330,-0.003421701602959352,0.008956843403205721,0.02415538251519344,0.017311979309274736,1.0663716153575062,0.0026501263771341963,0.0008638775762062068,-0.0009854644000987234,0.009906521454338936,-0.44459428703686044
2020-11-18,81.48,82.53,81.25,82.46,3396750,0.011757215619694356,0.023866116905166015,0.008274461352269858,0.03178889259165857,2.0053189996038996,0.00367635779383039,0.017647784771072317,0.013022113022112869,0.010539287862699597,0.7230561256870303
2020-11-19,82.46,82.68,82.16,82.68,3140680,0.013020077406869808,0.025113691340106513,0.006968746733941539,0.03300890154768116,1.6808509386600337,0.004673094802825407,0.025170489770613758,0.008169735398122269,0.01053881308098835,-0.07837973113510266
2020-11-20,82.84,84.04,82.23,83.59,2801420,0.023358057183873675,0.03403995693264742,-0.001964775993973179,0.04475133837377417,2.5759491388399574,0.006217981335071486,0.032612723903644225,0.01926594317766117,0.00830426846412843,-0.1143128669396205
2020-11-23,83.66,83.89,82.76,83.36,2104330,0.020621401151631576,0.0297984644913627,0.0009969153697728197,0.04223971767303598,2.204419718995154,0.007197670169918525,0.032577728229902014,0.016461407145470064,0.00827362637879376,-0.2861291865528859
2020-11-24,83.36,83.59,82.16,82.61,1937130,0.011729814792397944,0.019670742040915144,0.010084770187922485,0.03354439977271837,1.472656169464113,0.007216979486284263,0.018618988902589395,0.019498951005800347,0.0083192478016422,-0.08278958939945014
2020-11-25,82.84,83.66,82.23,83.29,2190900,0.01839356465361984,0.026113579061111912,0.004581623000187814,0.04136875230742749,1.4999999179687544,0.007691989478970537,0.010065486296386261,0.027890904603233402,0.007022428480213068,0.12310486225111106
2020-11-27,82.84,82.84,81.93,82.76,2823860,0.010784195263412255,0.018479942000966594,0.0119039140463383,0.03347230457316281,1.2427183902975485,0.007563166007052094,0.0009675858732463016,0.026162430254184743,0.007108666224128816,0.2537922227110698
2020-11-30,82.76,82.91,81.4,81.55,2687040,-0.003985285101164964,0.003082771305947319,0.026928165006686617,0.01895759480435669,0.8930232267387771,0.006262701568788658,-0.024404833114008873,0.0074119827053735765,0.007625402424063194,-0.04966450928671762
2020-12-01,80.88,82.76,80.8,82.68,2493230,0.008780841799709713,0.016165940977261782,0.01379573146295338,0.03135741506237281,1.4969878886812342,0.006105294758458392,-0.008157389635316648,0.024154589371980784,0.008155155260025606,-0.07486112847446513
2020-12-02,82.61,82.76,81.93,82.16,1332460,0.0019109055501458406,0.009444985394352437,0.020389676238424474,0.024211487338716156,1.2942707861463751,0.005512412659975657,-0.005447282411330412,0.013070283600493227,0.008316326680755335,-0.6265518513583945
2020-12-03,82.16,82.84,82.01,82.53,1108730,0.0057009572276748,0.013243668968859852,0.016395172884607283,0.027797087339956884,1.543352538708274,0.005290232152281538,-0.009124744867331058,0.0008488964346351491,0.008349502949382323,-0.18381149025691457
