Date,Open,High,Low,Close,Volume,sma_20_ratio,sma_50_ratio,bb_upper_ratio,bb_lower_ratio,rsi,macd_ratio,return_5d,return_10d,volatility_20d,vol_log_ret
2019-11-25,64.28172221866342,64.983419412069,64.24948741504542,64.74687194824219,23590000,0.007823458946925453,0.03811226816419767,0.022394387669375234,0.03804130556322614,1.2673217330765651,0.011084112906769786,-0.010758616766591289,0.005669145179650448,0.009632887702096086,-0.16334943866981888
2019-11-26,64.958610565882,65.16193192966712,64.66752126393,65.11184692382812,21910000,0.011391815301476154,0.04223788365591246,0.01647042943928596,0.03925406004223827,1.4173464397467266,0.010900693310627539,0.00031213089759485335,0.012172268320044699,0.00806586138303909,-0.0738797365617927
2019-11-27,65.23186685461462,65.34195702798004,64.93680491082387,65.06871032714844,18808000,0.008776636283713663,0.04039147882803989,0.01602088111771909,0.033574153685146414,1.0968999686090273,0.01063563883224306,0.007888742192681208,0.012305501760709658,0.00807656780254411,-0.15266083484200266
2019-11-29,64.79448056426496,64.96060330050324,64.62735900315724,64.67000579833984,12802000,0.0009290648052534839,0.03347320516061776,0.018942597606348425,0.020800727216855393,0.9202953690580117,0.009872805910361071,0.0030380724652583346,-0.0038648238859207984,0.008247398653134955,-0.38468087757402714
2019-12-02,64.59413164762199,64.73695603423214,63.49422118334312,63.91474914550781,26538000,-0.01152095617822841,0.02113627156000271,0.029086172144186014,0.006044259787729195,0.8575118435967594,0.008276288452507236,-0.0037180548046796824,-0.03350474073841625,0.008491940379088667,0.7289762189634565
2019-12-03,63.40892668143017,64.32982047875444,63.32908879632184,64.20633697509766,25270000,-0.007125329430764404,0.02465410111372229,0.024175653719167817,0.00992499485763901,0.9620248854450171,0.007170952452990911,-0.008348433783436304,-0.019017232950350405,0.007990297252352358,-0.04895974482334253
2019-12-04,64.76968214417802,65.6707356536874,64.61842828244268,65.40641784667969,35506000,0.010310960637820077,0.04102418654022242,0.006532963659093072,0.027154884934733333,1.3555722670148742,0.007601614421319433,0.0045240756754476585,0.004837618676843958,0.008995828841188594,0.3400837634761409
2019-12-05,65.80611307013608,65.85471497800788,65.17731500969089,65.80413055419922,24408000,0.014937926945364877,0.04559899103532853,0.0024948709388530202,0.032370724829582774,1.2782437377279143,0.00838953523670995,0.011302209977011701,0.019280112390409165,0.009056455891364116,-0.3747907360643161
2019-12-06,66.09124539427988,66.57326153784028,66.01587196519705,66.42052459716797,32968000,0.022868113942878274,0.05300608635253157,-0.002516883516303728,0.04321934436945271,1.0913890917879394,0.0096045071877795,0.02706848062279077,0.030188789093705592,0.00889059519814536,0.30062643598441596
2019-12-09,66.3942555651881,67.32109691536094,66.25589562423183,66.59906005859375,30842000,0.024222094351052412,0.05380176376678381,-0.0009419153533075971,0.04750227334879723,1.4601566124352745,0.010693633617879224,0.04199830162792084,0.038124094836085254,0.008896121311276716,-0.06665999451017512
2019-12-10,66.4477957282257,66.84749202669417,66.1532257156726,66.59408569335938,17606000,0.022488245564590923,0.05191783466344048,0.0027285812698284216,0.04770507239901027,1.7020213689023969,0.011440141610376521,0.03718867686203309,0.02852977587232064,0.008620363323274196,-0.5606376200212502
2019-12-11,66.86237660181916,66.94122321757087,66.50532704223565,66.66153717041016,20480000,0.021727667797315532,0.05082024400452264,0.004914987567440305,0.048370323162071266,2.307112972334303,0.011962697156320475,0.019189543855965496,0.023800434479994914,0.008601529456774167,0.15120903916189832
2019-12-12,66.60996742116053,67.17380400933571,66.36152489090372,66.8718032836914,29114000,0.022864086691862948,0.051274974697721826,0.005026105558562729,0.05075427894228862,2.5743862010981613,0.012457176010050888,0.016225010808596618,0.027710599264646474,0.008583724898201948,0.35177034349077374
2019-12-13,66.84253439101849,67.01362094868927,66.53309548392478,66.79145812988281,33170000,0.020288377735310722,0.04779586703508718,0.009073321760498064,0.0496500772311194,3.0571955565219437,0.012651452040574123,0.0055846221475139846,0.032804270006690395,0.008398413047754743,0.13042669061648127
2019-12-16,67.19463514036022,67.61763743195066,66.9769367408565,67.47730255126953,28128000,0.029248223590447583,0.05527321458756034,0.0025449012072207722,0.06104134838811594,3.1291276798616017,0.01333000290495652,0.013187010325717896,0.05573914399086877,0.0076753374220316145,-0.16488032605215608
2019-12-17,67.56209574408568,67.65730947093114,66.98486583558378,67.18917846679688,32948000,0.023791925846692517,0.049057385239740105,0.010042908643158958,0.0576267603365441,2.3226848027172076,0.013527609647274577,0.008936120486399801,0.04645711984560208,0.007318838856995258,0.15816503437532958
2019-12-18,67.29382753188531,67.41432971173835,66.96951208896532,67.04141235351562,23330000,0.020186026302648343,0.04456805381250028,0.014854890952323866,0.05522694355762066,2.1776122205450776,0.01333737676289422,0.005698566208192535,0.024997462950326232,0.007193059802718125,-0.3451904625332567
2019-12-19,67.04139223741208,67.32009458947502,66.88469026605914,67.26603698730469,28922000,0.021446088522523252,0.04548733572924272,0.014039252415028763,0.05693142946007527,3.033763541293035,0.013235912503689754,0.005895365225023319,0.02221602839811676,0.006829542979505634,0.21486245687175298
2019-12-20,67.59632721261303,67.64095652823882,66.98289734500527,67.00719451904297,50090000,0.015775882475306514,0.039702036954868576,0.019356007936734473,0.05090777288734761,4.964407430364196,0.012782697760208479,0.0032299996915867712,0.008832660166914863,0.006918524406181198,0.5492188215652334
2019-12-23,67.37959938349472,67.53431883703777,66.84749824527648,66.97792053222656,19936000,0.013237068754392704,0.037284440131086616,0.020149607341678612,0.04662374485046402,4.424556172785071,0.01221236944903644,-0.007400740695933106,0.005688675985809688,0.00675173420890824,-0.9212942145680323
