MAE,RMSE,R2,MAPE,Scenario
2.0816034757912054,3.2453228188204695,0.9657627984688173,0.930815511192867,1. XGB Pure
5.330514893016484,7.2063373202099195,0.8311847693261196,2.4706415904292753,2. BiLSTM Pure
2.0816034757912054,3.2453228188204695,0.9657627984688173,0.930815511192867,4. XGB + Sentiment
5.2780006234564,7.32997404229125,0.8253424653249023,2.456693008374547,5. BiLSTM + Sentiment
2.113996911462368,3.289240734134378,0.9648298863055477,0.9449303557933763,6. XGB + mBERT
5.240556404859758,7.0932796098645525,0.8364401846323348,2.4352402602453265,7. BiLSTM + mBERT
