MAE,RMSE,R2,MAPE,Scenario
0.5032514789146946,0.7401385761125181,0.9798100115148749,0.8583523396278304,1. XGB Pure
1.5396219417485717,2.245659537940315,0.8141349132757739,2.585539603709019,2. BiLSTM Pure
0.5032514789146946,0.7401385761125181,0.9798100115148749,0.8583523396278304,4. XGB + Sentiment
1.5934860193295526,2.2553276340000736,0.812531081835979,2.6771509687880006,5. BiLSTM + Sentiment
0.5182085976369643,0.8157866491445411,0.9754719412481356,0.8915878109230622,6. XGB + mBERT
1.761257679432509,2.345790305395727,0.7971904670455927,2.991960244701087,7. BiLSTM + mBERT
