MAE,RMSE,R2,MAPE,Scenario
49.39688058171084,70.71293078069665,-0.21141851120307353,16.65206811885348,1. XGB Pure
10.456285329840142,13.50106087065589,0.9558396688549652,4.070019017598225,2. BiLSTM Pure
49.39688058171084,70.71293078069665,-0.21141851120307353,16.65206811885348,4. XGB + Sentiment
11.747238067912736,14.789493693978693,0.9470088744945134,4.58729903785774,5. BiLSTM + Sentiment
49.54272100382991,70.92831448205823,-0.21880944144077863,16.698714547749784,6. XGB + mBERT
13.422300950817004,16.98066457608425,0.9301436488093184,5.121716224315314,7. BiLSTM + mBERT
